stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022050000031004,Flemingsberg,59.219011,17.947149,0,31.0,4
9022050000031005,Flemingsberg,59.219046,17.947204,0,31.0,5
9022050000031013,Flemingsberg,59.217254,17.945498,0,31.0,*
9022050000031014,Flemingsberg,59.217254,17.945498,0,31.0,*
9022050000032005,Bräcke järnvägsstation,62.75005,15.41708,0,32.0,*
9022050000034010,Forserum station,57.697769,14.474546,0,34.0,J
9022050000034011,Forserum station,57.697675,14.475036,0,34.0,1
9022050000034012,Forserum station,57.697594,14.475022,0,34.0,2
9022050000036002,Floby station,58.139088,13.334589,0,36.0,2
9022050000036003,Floby station,58.13916,13.334602,0,36.0,3
9022050000039006,Mellerud station,58.70186,12.464742,0,39.0,*
9022050000040012,Herrljunga station,58.07896,13.02053,0,40.0,-
9022050000040014,Herrljunga station,58.078747,13.020134,0,40.0,*
9022050000041009,Tranås station,58.038778,14.975496,0,41.0,11
9022050000041022,Tranås station,58.038508,14.97535,0,41.0,J
9022050000041024,Tranås station,58.038609,14.975737,0,41.0,*
9022050000042008,Hedemora resecentrum,60.274,15.98032,0,42.0,*
9022050000044023,Helsingborg Centralstation,56.041855,12.696185,0,44.0,6a
9022050000044029,Helsingborg Centralstation,56.041029,12.696941,0,44.0,7
9022050000044030,Helsingborg Centralstation,56.043055,12.69498,0,44.0,*
9022050000044035,Helsingborg Centralstation,56.043945,12.69425,0,44.0,4a
9022050000044037,Helsingborg Centralstation,56.04297,12.695854,0,44.0,1b
9022050000044038,Helsingborg Centralstation,56.044059,12.69453,0,44.0,2a
9022050000044039,Helsingborg Centralstation,56.04293,12.695697,0,44.0,2b
9022050000044040,Helsingborg Centralstation,56.044021,12.694437,0,44.0,3a
9022050000044041,Helsingborg Centralstation,56.041806,12.696044,0,44.0,7a
9022050000045009,Älmhult station,56.551528,14.137192,0,45.0,1
9022050000045010,Älmhult station,56.551535,14.13711,0,45.0,2
9022050000045011,Älmhult station,56.551542,14.136963,0,45.0,3
9022050000045015,Älmhult station,56.551426,14.136985,0,45.0,*
9022050000046001,Ramnäs Nya Jvstn,59.769532,16.207399,0,46.0,A
9022050000048005,Charlottenberg Resecentrum,59.883943,12.298221,0,48.0,T
9022050000049001,Södertälje hamn station,59.179147,17.646177,0,49.0,1
9022050000049002,Södertälje hamn station,59.178972,17.646362,0,49.0,2
9022050000049003,Södertälje hamn station,59.178972,17.646362,0,49.0,3
9022050000049004,Södertälje hamn station,59.179081,17.646263,0,49.0,4
9022050000052012,Värnamo Central,57.186545,14.035826,0,52.0,J
9022050000052023,Värnamo Central,57.185515,14.035974,0,52.0,2
9022050000052028,Värnamo Central,57.185408,14.035971,0,52.0,3A
9022050000052030,Värnamo Central,57.186728,14.03592,0,52.0,3B
9022050000053013,Skellefteå busstation,64.75359,20.94923,0,53.0,*
9022050000054001,Hällevadsholm station,58.580014,11.535068,0,54.0,1
9022050000055001,Södertälje syd station,59.162293,17.643525,0,55.0,4
9022050000055002,Södertälje syd station,59.162416,17.643724,0,55.0,3
9022050000055011,Södertälje syd station,59.16258,17.646076,0,55.0,*
9022050000055014,Södertälje syd station,59.16258,17.646076,0,55.0,*
9022050000056001,Överby,58.843148,11.259875,0,56.0,1
9022050000058007,Laholm Järnvägsstationen,56.502243,12.998897,0,58.0,4
9022050000058008,Laholm Järnvägsstationen,56.502176,12.999145,0,58.0,1
9022050000062004,Smedjebacken resecentrum,60.136624,15.405252,0,62.0,T
9022050000063002,Enafors järnvägsstation,63.289993,12.337211,0,63.0,*
9022050000064010,Ängelholm station,56.246453,12.853549,0,64.0,2
9022050000064011,Ängelholm station,56.246451,12.853436,0,64.0,3
9022050000065003,Dingle station,58.529503,11.579172,0,65.0,3
9022050000066001,Nol station,57.918134,12.061101,0,66.0,1
9022050000066002,Nol station,57.91816,12.061031,0,66.0,2
9022050000069008,Ronneby resecentrum,56.206502,15.283573,0,69.0,1
9022050000069011,Ronneby resecentrum,56.206975,15.282938,0,69.0,*
9022050000070007,Karlstad Centralstation,59.377876,13.498426,0,70.0,T
9022050000070022,Karlstad Centralstation,59.378053,13.498255,0,70.0,*
9022050000070023,Karlstad Centralstation,59.378053,13.498255,0,70.0,*
9022050000071003,Gårdsjö station,58.872057,14.333543,0,71.0,3
9022050000073010,Karlshamns resecentrum,56.176841,14.867784,0,73.0,7
9022050000073011,Karlshamns resecentrum,56.176511,14.868018,0,73.0,*
9022050000075002,Skee station,58.922383,11.262669,0,75.0,2
9022050000076001,Åmål station,59.046225,12.698421,0,76.0,1
9022050000076002,Åmål station,59.046232,12.698299,0,76.0,2
9022050000076013,Åmål station,59.046406,12.698482,0,76.0,T
9022050000076014,Åmål station,59.046329,12.698745,0,76.0,*
9022050000077003,Hallsbergs resecentrum,59.067565,15.113237,0,77.0,3
9022050000077013,Hallsbergs resecentrum,59.067273,15.112188,0,77.0,1
9022050000077016,Hallsbergs resecentrum,59.067324,15.111542,0,77.0,4
9022050000077017,Hallsbergs resecentrum,59.066879,15.108902,0,77.0,5
9022050000077020,Hallsbergs resecentrum,59.066859,15.108735,0,77.0,5A
9022050000077021,Hallsbergs resecentrum,59.067324,15.111492,0,77.0,5B
9022050000077024,Hallsbergs resecentrum,59.066836,15.111012,0,77.0,*
9022050000077025,Hallsbergs resecentrum,59.067023,15.110916,0,77.0,2
9022050000078013,Sävsjö station,57.402392,14.665403,0,78.0,1
9022050000078014,Sävsjö station,57.402408,14.665203,0,78.0,2
9022050000079007,Sölvesborgs resecentrum,56.049943,14.583908,0,79.0,1
9022050000079008,Sölvesborgs resecentrum,56.049872,14.584023,0,79.0,2
9022050000080005,Halmstad Centralstation,56.669286,12.864693,0,80.0,2
9022050000080006,Halmstad Centralstation,56.669286,12.864693,0,80.0,3
9022050000080008,Halmstad Centralstation,56.66960291358604,12.86481898058248,0,80.0,1b
9022050000080014,Halmstad Centralstation,56.668944,12.864654,0,80.0,4b
9022050000080015,Halmstad Centralstation,56.669271,12.864841,0,80.0,*
9022050000080016,Halmstad Centralstation,56.669207,12.865548,0,80.0,T
9022050000080017,Halmstad Centralstation,56.669271,12.864841,0,80.0,*
9022050000081001,Nödinge station,57.893032,12.04327,0,81.0,1
9022050000081002,Nödinge station,57.893039,12.043202,0,81.0,2
9022050000082001,Västervik Resecentrum,57.755407,16.643533,0,82.0,2
9022050000082009,Västervik Resecentrum,57.755632,16.642876,0,82.0,3
9022050000083001,Håkantorp station,58.307045,12.907385,0,83.0,1
9022050000083002,Håkantorp station,58.306998,12.907251,0,83.0,2
9022050000084018,Eksjö Resecentrum,57.663855,14.976244,0,84.0,J
9022050000086021,Vetlanda Resecentrum,57.425939,15.081762,0,86.0,T
9022050000087001,Munkedal station,58.465136,11.677585,0,87.0,1
9022050000087002,Munkedal station,58.465175,11.677684,0,87.0,2
9022050000088013,Trelleborg C,55.371529,13.160439,0,88.0,1
9022050000088014,Trelleborg C,55.371502,13.160425,0,88.0,2
9022050000089002,Hestra station,57.443186,13.595534,0,89.0,2
9022050000089005,Hestra station,57.443231,13.595532,0,89.0,1
9022050000089007,Hestra station,57.44324,13.595874,0,89.0,J
9022050000090011,Jönköping Centralstation,57.784656,14.163004,0,90.0,J
9022050000090029,Jönköping Centralstation,57.785011,14.159986,0,90.0,2A
9022050000090030,Jönköping Centralstation,57.784338,14.165501,0,90.0,2B
9022050000093017,Lindesberg Resecentrum,59.594592,15.22883,0,93.0,*
9022050000095001,Strömstad station,58.936464,11.173388,0,95.0,1
9022050000096005,Emmaboda station,56.629772,15.535386,0,96.0,1
9022050000096007,Emmaboda station,56.629521,15.535339,0,96.0,3
9022050000097006,Tällberg station,60.81824,15.018401,0,97.0,*
9022050000098001,Ljungskile station,58.2242,11.921145,0,98.0,1
9022050000098002,Ljungskile station,58.224212,11.921246,0,98.0,2
9022050000099011,Västerås Centralstation,59.60769591346944,16.552911395701365,0,99.0,4b
9022050000099023,Västerås Centralstation,59.608448,16.553247,0,99.0,*
9022050000099024,Västerås Centralstation,59.608448,16.553247,0,99.0,*
9022050000100002,Limmared station,57.53552,13.352991,0,100.0,2
9022050000100003,Limmared station,57.535522,13.353141,0,100.0,3
9022050000100009,Limmared station,57.535956,13.353069,0,100.0,J
9022050000102004,Bjuv station,56.083094,12.911881,0,102.0,1
9022050000102005,Bjuv station,56.08297,12.911955,0,102.0,2
9022050000105011,Ånge bstn,62.523268,15.658427,0,105.0,*
9022050000107001,Grästorp resecentrum,58.334749,12.684981,0,107.0,1
9022050000107002,Grästorp resecentrum,58.334704,12.68495,0,107.0,2
9022050000109001,Fristad station,57.827137,13.008625,0,109.0,1
9022050000109002,Fristad station,57.827079,13.008392,0,109.0,2
9022050000110025,Varberg bussterminal,57.10938,12.248561,0,110.0,1
9022050000110026,Varberg bussterminal,57.109395,12.248444,0,110.0,2
9022050000110027,Varberg bussterminal,57.109399,12.248295,0,110.0,3
9022050000110028,Varberg bussterminal,57.109413,12.248145,0,110.0,4
9022050000111004,Krylbo resecentrum,60.129614,16.216163,0,111.0,T
9022050000112005,Gnosjö station,57.358387,13.735503,0,112.0,1
9022050000112006,Gnosjö station,57.358341,13.735438,0,112.0,2
9022050000112008,Gnosjö station,57.358239,13.735624,0,112.0,J
9022050000114004,Abisko Turist E10,68.35816,18.78011,0,114.0,*
9022050000115006,Åre Resecentrum,63.398791,13.075922,0,115.0,*
9022050000116002,Landeryd station,57.077049,13.265577,0,116.0,T
9022050000120014,Lund Centralstation,55.706384,13.187015,0,120.0,*
9022050000120016,Lund Centralstation,55.706031,13.186895,0,120.0,1
9022050000120017,Lund Centralstation,55.706019,13.186737,0,120.0,2
9022050000120018,Lund Centralstation,55.706007,13.186595,0,120.0,3
9022050000120019,Lund Centralstation,55.706003,13.186436,0,120.0,4
9022050000120020,Lund Centralstation,55.705992,13.186309,0,120.0,5
9022050000120021,Lund Centralstation,55.705989,13.186166,0,120.0,6
9022050000121008,Klippan station,56.130835,13.128552,0,121.0,1
9022050000123002,Östersund Centralstation,63.170966,14.638048,0,123.0,A
9022050000123019,Östersund Centralstation,63.170919,14.637752,0,123.0,*
9022050000123020,Östersund Centralstation,63.170919,14.637752,0,123.0,*
9022050000126003,Järpen järnvägsstation,63.34248,13.47178,0,126.0,*
9022050000129003,Degerfors jvstn,59.229258,14.440115,0,129.0,T
9022050000129006,Degerfors jvstn,59.22913,14.43984,0,129.0,*
9022050000130020,Sundsvall Centralstation,62.38688,17.31563,0,130.0,*
9022050000132001,Partille station,57.740701,12.102661,0,132.0,1
9022050000132002,Partille station,57.740745,12.102624,0,132.0,2
