route_id,agency_id,route_short_name,route_long_name,route_type,route_desc
9011014160200000-3438,505000000000000014,3438,Västtågen,100,
9011014160200000-3439,505000000000000014,3439,Västtågen,100,
9011014160200000-3440,505000000000000014,3440,Västtågen,100,
9011014160200000-3441,505000000000000014,3441,Västtågen,100,
9011014160200000-3442,505000000000000014,3442,Västtågen,100,
9011014160200000-3446,505000000000000014,3446,Västtågen,100,
9011014160200000-3448,505000000000000014,3448,Västtågen,100,
9011014160200000-3449,505000000000000014,3449,Västtågen,100,
9011014160200000-3450,505000000000000014,3450,Västtågen,100,
9011014160200000-3451,505000000000000014,3451,Västtågen,100,
9011014160200000-3452,505000000000000014,3452,Västtågen,100,
9011014160200000-3453,505000000000000014,3453,Västtågen,100,
9011014160200000-3457,505000000000000014,3457,Västtågen,100,
9011014160200000-3458,505000000000000014,3458,Västtågen,100,
9011014160200000-3459,505000000000000014,3459,Västtågen,100,
9011014160200000-3460,505000000000000014,3460,Västtågen,100,
9011014160200000-3461,505000000000000014,3461,Västtågen,100,
9011014160200000-3462,505000000000000014,3462,Västtågen,100,
9011014160200000-3463,505000000000000014,3463,Västtågen,100,
9011014160200000-3464,505000000000000014,3464,Västtågen,100,
9011014160200000-3465,505000000000000014,3465,Västtågen,100,
9011014160200000-3466,505000000000000014,3466,Västtågen,100,
9011014160200000-3467,505000000000000014,3467,Västtågen,100,
9011014160200000-3468,505000000000000014,3468,Västtågen,100,
9011014160200000-3469,505000000000000014,3469,Västtågen,100,
9011014160200000-3470,505000000000000014,3470,Västtågen,100,
9011014160200000-3471,505000000000000014,3471,Västtågen,100,
9011014160200000-3472,505000000000000014,3472,Västtågen,100,
9011014160200000-3473,505000000000000014,3473,Västtågen,100,
9011014160200000-3474,505000000000000014,3474,Västtågen,100,
9011014160200000-3475,505000000000000014,3475,Västtågen,100,
9011014160200000-3476,505000000000000014,3476,Västtågen,100,
9011014160200000-3478,505000000000000014,3478,Västtågen,100,
9011014160200000-3479,505000000000000014,3479,Västtågen,100,
9011014160200000-3480,505000000000000014,3480,Västtågen,100,
9011014160200000-3481,505000000000000014,3481,Västtågen,100,
9011014160200000-3482,505000000000000014,3482,Västtågen,100,
9011014160200000-3484,505000000000000014,3484,Västtågen,100,
9011014160200000-3485,505000000000000014,3485,Västtågen,100,
9011014160200000-3486,505000000000000014,3486,Västtågen,100,
9011014160200000-3487,505000000000000014,3487,Västtågen,100,
9011014160200000-3488,505000000000000014,3488,Västtågen,100,
9011014160200000-3489,505000000000000014,3489,Västtågen,100,
9011014160200000-3490,505000000000000014,3490,Västtågen,100,
9011014160200000-3491,505000000000000014,3491,Västtågen,100,
9011014160200000-3492,505000000000000014,3492,Västtågen,100,
9011014160200000-3493,505000000000000014,3493,Västtågen,100,
9011014160200000-3494,505000000000000014,3494,Västtågen,100,
9011014160200000-3495,505000000000000014,3495,Västtågen,100,
9011014160200000-3499,505000000000000014,3499,Västtågen,100,
9011014163200000,505000000000000014,3301,Västtågen,100,
9011014163200000-13302,505000000000000014,13302,Västtågen,100,
9011014163200000-13303,505000000000000014,13303,Västtågen,100,
9011014163200000-13304,505000000000000014,13304,Västtågen,100,
9011014163200000-13305,505000000000000014,13305,Västtågen,100,
9011014163200000-13306,505000000000000014,13306,Västtågen,100,
9011014163200000-13309,505000000000000014,13309,Västtågen,100,
9011014163200000-13310,505000000000000014,13310,Västtågen,100,
9011014163200000-13311,505000000000000014,13311,Västtågen,100,
9011014163200000-13312,505000000000000014,13312,Västtågen,100,
9011014163200000-13313,505000000000000014,13313,Västtågen,100,
9011014163200000-13316,505000000000000014,13316,Västtågen,100,
9011014163200000-13323,505000000000000014,13323,Västtågen,100,
9011014163200000-13324,505000000000000014,13324,Västtågen,100,
9011014163200000-13325,505000000000000014,13325,Västtågen,100,
9011014163200000-13326,505000000000000014,13326,Västtågen,100,
9011014163200000-13327,505000000000000014,13327,Västtågen,100,
9011014163200000-13328,505000000000000014,13328,Västtågen,100,
9011014163200000-13341,505000000000000014,13341,Västtågen,100,
9011014163200000-13347,505000000000000014,13347,Västtågen,100,
9011014163200000-13349,505000000000000014,13349,Västtågen,100,
9011014163200000-13358,505000000000000014,13358,Västtågen,100,
9011014163200000-13372,505000000000000014,13372,Västtågen,100,
9011014163200000-13373,505000000000000014,13373,Västtågen,100,
9011014163200000-13380,505000000000000014,13380,Västtågen,100,
9011014163200000-13381,505000000000000014,13381,Västtågen,100,
9011014163200000-13383,505000000000000014,13383,Västtågen,100,
9011014163200000-13384,505000000000000014,13384,Västtågen,100,
9011014163200000-13385,505000000000000014,13385,Västtågen,100,
9011014163200000-13386,505000000000000014,13386,Västtågen,100,
9011014163200000-13387,505000000000000014,13387,Västtågen,100,
9011014163200000-13396,505000000000000014,13396,Västtågen,100,
9011014163200000-13397,505000000000000014,13397,Västtågen,100,
9011014163200000-3302,505000000000000014,3302,Västtågen,100,
9011014163200000-3303,505000000000000014,3303,Västtågen,100,
9011014163200000-3304,505000000000000014,3304,Västtågen,100,
9011014163200000-3305,505000000000000014,3305,Västtågen,100,
9011014163200000-3306,505000000000000014,3306,Västtågen,100,
9011014163200000-3307,505000000000000014,3307,Västtågen,100,
9011014163200000-3308,505000000000000014,3308,Västtågen,100,
9011014163200000-3311,505000000000000014,3311,Västtågen,100,
9011014163200000-3312,505000000000000014,3312,Västtågen,100,
9011014163200000-3313,505000000000000014,3313,Västtågen,100,
9011014163200000-3314,505000000000000014,3314,Västtågen,100,
9011014163200000-3315,505000000000000014,3315,Västtågen,100,
9011014163200000-3316,505000000000000014,3316,Västtågen,100,
9011014163200000-3321,505000000000000014,3321,Västtågen,100,
9011014163200000-3322,505000000000000014,3322,Västtågen,100,
9011014163200000-3323,505000000000000014,3323,Västtågen,100,
9011014163200000-3324,505000000000000014,3324,Västtågen,100,
9011014163200000-3325,505000000000000014,3325,Västtågen,100,
9011014163200000-3326,505000000000000014,3326,Västtågen,100,
9011014163200000-3327,505000000000000014,3327,Västtågen,100,
9011014163200000-3328,505000000000000014,3328,Västtågen,100,
9011014163200000-3332,505000000000000014,3332,Västtågen,100,
9011014163200000-3334,505000000000000014,3334,Västtågen,100,
9011014163200000-3335,505000000000000014,3335,Västtågen,100,
9011014163200000-3341,505000000000000014,3341,Västtågen,100,
9011014163200000-3342,505000000000000014,3342,Västtågen,100,
9011014163200000-3343,505000000000000014,3343,Västtågen,100,
9011014163200000-3344,505000000000000014,3344,Västtågen,100,
9011014163200000-3346,505000000000000014,3346,Västtågen,100,
9011014163200000-3347,505000000000000014,3347,Västtågen,100,
9011014163200000-3348,505000000000000014,3348,Västtågen,100,
9011014163200000-3349,505000000000000014,3349,Västtågen,100,
9011014163200000-3351,505000000000000014,3351,Västtågen,100,
9011014163200000-3353,505000000000000014,3353,Västtågen,100,
9011014163200000-3355,505000000000000014,3355,Västtågen,100,
9011014163200000-3356,505000000000000014,3356,Västtågen,100,
9011014163200000-3358,505000000000000014,3358,Västtågen,100,
9011014163200000-3359,505000000000000014,3359,Västtågen,100,
9011014163200000-3360,505000000000000014,3360,Västtågen,100,
9011014163200000-3362,505000000000000014,3362,Västtågen,100,
9011014163200000-3363,505000000000000014,3363,Västtågen,100,
9011014163200000-3366,505000000000000014,3366,Västtågen,100,
9011014163200000-3368,505000000000000014,3368,Västtågen,100,
9011014163200000-3370,505000000000000014,3370,Västtågen,100,
9011014163200000-3371,505000000000000014,3371,Västtågen,100,
9011014163200000-3372,505000000000000014,3372,Västtågen,100,
9011014163200000-3373,505000000000000014,3373,Västtågen,100,
9011014163200000-3374,505000000000000014,3374,Västtågen,100,
9011014163200000-3375,505000000000000014,3375,Västtågen,100,
9011014163200000-3379,505000000000000014,3379,Västtågen,100,
9011014163200000-3380,505000000000000014,3380,Västtågen,100,
9011014163200000-3384,505000000000000014,3384,Västtågen,100,
9011014163200000-3390,505000000000000014,3390,Västtågen,100,
9011014163200000-3391,505000000000000014,3391,Västtågen,100,
9011014163200000-3393,505000000000000014,3393,Västtågen,100,
9011014163200000-3394,505000000000000014,3394,Västtågen,100,
9011014163200000-3398,505000000000000014,3398,Västtågen,100,
9011014163200000-3399,505000000000000014,3399,Västtågen,100,
9011014165100000,505000000000000014,7200,Västtågen,100,
9011014165100000-17257,505000000000000014,17257,Västtågen,100,
9011014165100000-7201,505000000000000014,7201,Västtågen,100,
9011014165100000-7202,505000000000000014,7202,Västtågen,100,
9011014165100000-7204,505000000000000014,7204,Västtågen,100,
9011014165100000-7205,505000000000000014,7205,Västtågen,100,
9011014165100000-7206,505000000000000014,7206,Västtågen,100,
9011014165100000-7207,505000000000000014,7207,Västtågen,100,
9011014165100000-7208,505000000000000014,7208,Västtågen,100,
9011014165100000-7209,505000000000000014,7209,Västtågen,100,
9011014165100000-7210,505000000000000014,7210,Västtågen,100,
9011014165100000-7211,505000000000000014,7211,Västtågen,100,
9011014165100000-7212,505000000000000014,7212,Västtågen,100,
9011014165100000-7213,505000000000000014,7213,Västtågen,100,
9011014165100000-7214,505000000000000014,7214,Västtågen,100,
9011014165100000-7215,505000000000000014,7215,Västtågen,100,
9011014165100000-7216,505000000000000014,7216,Västtågen,100,
9011014165100000-7217,505000000000000014,7217,Västtågen,100,
9011014165100000-7219,505000000000000014,7219,Västtågen,100,
9011014165100000-7220,505000000000000014,7220,Västtågen,100,
9011014165100000-7223,505000000000000014,7223,Västtågen,100,
9011014165100000-7224,505000000000000014,7224,Västtågen,100,
9011014165100000-7225,505000000000000014,7225,Västtågen,100,
9011014165100000-7228,505000000000000014,7228,Västtågen,100,
9011014165100000-7229,505000000000000014,7229,Västtågen,100,
9011014165100000-7232,505000000000000014,7232,Västtågen,100,
9011014165100000-7233,505000000000000014,7233,Västtågen,100,
9011014165100000-7234,505000000000000014,7234,Västtågen,100,
9011014165100000-7236,505000000000000014,7236,Västtågen,100,
9011014165100000-7237,505000000000000014,7237,Västtågen,100,
9011014165100000-7238,505000000000000014,7238,Västtågen,100,
9011014165100000-7239,505000000000000014,7239,Västtågen,100,
9011014165100000-7240,505000000000000014,7240,Västtågen,100,
9011014165100000-7241,505000000000000014,7241,Västtågen,100,
9011014165100000-7242,505000000000000014,7242,Västtågen,100,
9011014165100000-7243,505000000000000014,7243,Västtågen,100,
9011014165100000-7244,505000000000000014,7244,Västtågen,100,
9011014165100000-7245,505000000000000014,7245,Västtågen,100,
9011014165100000-7248,505000000000000014,7248,Västtågen,100,
9011014165100000-7249,505000000000000014,7249,Västtågen,100,
9011014165100000-7251,505000000000000014,7251,Västtågen,100,
9011014165100000-7252,505000000000000014,7252,Västtågen,100,
9011014165100000-7253,505000000000000014,7253,Västtågen,100,
9011014165100000-7255,505000000000000014,7255,Västtågen,100,
9011014165100000-7256,505000000000000014,7256,Västtågen,100,
9011014165100000-7257,505000000000000014,7257,Västtågen,100,
9011014165100000-7259,505000000000000014,7259,Västtågen,100,
9011014165100000-7260,505000000000000014,7260,Västtågen,100,
9011014165100000-7261,505000000000000014,7261,Västtågen,100,
9011014165100000-7263,505000000000000014,7263,Västtågen,100,
9011014165100000-7264,505000000000000014,7264,Västtågen,100,
9011014165100000-7265,505000000000000014,7265,Västtågen,100,
9011014165100000-7267,505000000000000014,7267,Västtågen,100,
9011014165100000-7269,505000000000000014,7269,Västtågen,100,
9011014167100000,505000000000000014,3801,Västtågen,100,
9011014167100000-13807,505000000000000014,13807,Västtågen,100,
9011014167100000-13819,505000000000000014,13819,Västtågen,100,
9011014167100000-13823,505000000000000014,13823,Västtågen,100,
9011014167100000-13827,505000000000000014,13827,Västtågen,100,
9011014167100000-13828,505000000000000014,13828,Västtågen,100,
9011014167100000-13831,505000000000000014,13831,Västtågen,100,
9011014167100000-13832,505000000000000014,13832,Västtågen,100,
9011014167100000-13833,505000000000000014,13833,Västtågen,100,
9011014167100000-13835,505000000000000014,13835,Västtågen,100,
9011014167100000-13836,505000000000000014,13836,Västtågen,100,
9011014167100000-13839,505000000000000014,13839,Västtågen,100,
9011014167100000-13840,505000000000000014,13840,Västtågen,100,
9011014167100000-13841,505000000000000014,13841,Västtågen,100,
9011014167100000-13843,505000000000000014,13843,Västtågen,100,
9011014167100000-13844,505000000000000014,13844,Västtågen,100,
9011014167100000-13846,505000000000000014,13846,Västtågen,100,
9011014167100000-13852,505000000000000014,13852,Västtågen,100,
9011014167100000-13855,505000000000000014,13855,Västtågen,100,
9011014167100000-13894,505000000000000014,13894,Västtågen,100,
9011014167100000-13898,505000000000000014,13898,Västtågen,100,
9011014167100000-3802,505000000000000014,3802,Västtågen,100,
9011014167100000-3803,505000000000000014,3803,Västtågen,100,
9011014167100000-3807,505000000000000014,3807,Västtågen,100,
9011014167100000-3813,505000000000000014,3813,Västtågen,100,
9011014167100000-3815,505000000000000014,3815,Västtågen,100,
9011014167100000-3817,505000000000000014,3817,Västtågen,100,
9011014167100000-3818,505000000000000014,3818,Västtågen,100,
9011014167100000-3819,505000000000000014,3819,Västtågen,100,
9011014167100000-3821,505000000000000014,3821,Västtågen,100,
9011014167100000-3822,505000000000000014,3822,Västtågen,100,
9011014167100000-3823,505000000000000014,3823,Västtågen,100,
9011014167100000-3824,505000000000000014,3824,Västtågen,100,
9011014167100000-3825,505000000000000014,3825,Västtågen,100,
9011014167100000-3826,505000000000000014,3826,Västtågen,100,
9011014167100000-3827,505000000000000014,3827,Västtågen,100,
9011014167100000-3828,505000000000000014,3828,Västtågen,100,
9011014167100000-3829,505000000000000014,3829,Västtågen,100,
9011014167100000-3830,505000000000000014,3830,Västtågen,100,
9011014167100000-3831,505000000000000014,3831,Västtågen,100,
9011014167100000-3832,505000000000000014,3832,Västtågen,100,
9011014167100000-3833,505000000000000014,3833,Västtågen,100,
9011014167100000-3834,505000000000000014,3834,Västtågen,100,
9011014167100000-3835,505000000000000014,3835,Västtågen,100,
9011014167100000-3836,505000000000000014,3836,Västtågen,100,
9011014167100000-3837,505000000000000014,3837,Västtågen,100,
9011014167100000-3838,505000000000000014,3838,Västtågen,100,
9011014167100000-3839,505000000000000014,3839,Västtågen,100,
9011014167100000-3840,505000000000000014,3840,Västtågen,100,
9011014167100000-3841,505000000000000014,3841,Västtågen,100,
9011014167100000-3842,505000000000000014,3842,Västtågen,100,
9011014167100000-3843,505000000000000014,3843,Västtågen,100,
9011014167100000-3844,505000000000000014,3844,Västtågen,100,
9011014167100000-3846,505000000000000014,3846,Västtågen,100,
9011014167100000-3848,505000000000000014,3848,Västtågen,100,
9011014167100000-3849,505000000000000014,3849,Västtågen,100,
9011014167100000-3852,505000000000000014,3852,Västtågen,100,
9011014167100000-3892,505000000000000014,3892,Västtågen,100,
9011014167100000-3896,505000000000000014,3896,Västtågen,100,
9011014172100000,505000000000000014,3215,Västtågen,100,
9011014172100000-17303,505000000000000014,17303,Västtågen,100,
9011014172100000-17304,505000000000000014,17304,Västtågen,100,
9011014172100000-17305,505000000000000014,17305,Västtågen,100,
9011014172100000-17307,505000000000000014,17307,Västtågen,100,
9011014172100000-17308,505000000000000014,17308,Västtågen,100,
9011014172100000-17313,505000000000000014,17313,Västtågen,100,
9011014172100000-17315,505000000000000014,17315,Västtågen,100,
9011014172100000-17316,505000000000000014,17316,Västtågen,100,
9011014172100000-17317,505000000000000014,17317,Västtågen,100,
9011014172100000-17318,505000000000000014,17318,Västtågen,100,
9011014172100000-17319,505000000000000014,17319,Västtågen,100,
9011014172100000-17320,505000000000000014,17320,Västtågen,100,
9011014172100000-17321,505000000000000014,17321,Västtågen,100,
9011014172100000-17323,505000000000000014,17323,Västtågen,100,
9011014172100000-17324,505000000000000014,17324,Västtågen,100,
9011014172100000-17325,505000000000000014,17325,Västtågen,100,
9011014172100000-17326,505000000000000014,17326,Västtågen,100,
9011014172100000-17327,505000000000000014,17327,Västtågen,100,
9011014172100000-17328,505000000000000014,17328,Västtågen,100,
9011014172100000-17331,505000000000000014,17331,Västtågen,100,
9011014172100000-17332,505000000000000014,17332,Västtågen,100,
9011014172100000-17335,505000000000000014,17335,Västtågen,100,
9011014172100000-17336,505000000000000014,17336,Västtågen,100,
9011014172100000-17339,505000000000000014,17339,Västtågen,100,
9011014172100000-17340,505000000000000014,17340,Västtågen,100,
9011014172100000-17343,505000000000000014,17343,Västtågen,100,
9011014172100000-17344,505000000000000014,17344,Västtågen,100,
9011014172100000-17347,505000000000000014,17347,Västtågen,100,
9011014172100000-17348,505000000000000014,17348,Västtågen,100,
9011014172100000-17351,505000000000000014,17351,Västtågen,100,
9011014172100000-17352,505000000000000014,17352,Västtågen,100,
9011014172100000-17355,505000000000000014,17355,Västtågen,100,
9011014172100000-17356,505000000000000014,17356,Västtågen,100,
9011014172100000-17359,505000000000000014,17359,Västtågen,100,
9011014172100000-17360,505000000000000014,17360,Västtågen,100,
9011014172100000-17363,505000000000000014,17363,Västtågen,100,
9011014172100000-17364,505000000000000014,17364,Västtågen,100,
9011014172100000-17367,505000000000000014,17367,Västtågen,100,
9011014172100000-17368,505000000000000014,17368,Västtågen,100,
9011014172100000-17371,505000000000000014,17371,Västtågen,100,
9011014172100000-17372,505000000000000014,17372,Västtågen,100,
9011014172100000-17375,505000000000000014,17375,Västtågen,100,
9011014172100000-17376,505000000000000014,17376,Västtågen,100,
9011014172100000-17379,505000000000000014,17379,Västtågen,100,
9011014172100000-17380,505000000000000014,17380,Västtågen,100,
9011014172100000-17383,505000000000000014,17383,Västtågen,100,
9011014172100000-17384,505000000000000014,17384,Västtågen,100,
9011014172100000-17387,505000000000000014,17387,Västtågen,100,
9011014172100000-17388,505000000000000014,17388,Västtågen,100,
9011014172100000-17391,505000000000000014,17391,Västtågen,100,
9011014172100000-17392,505000000000000014,17392,Västtågen,100,
9011014172100000-3217,505000000000000014,3217,Västtågen,100,
9011014172100000-3219,505000000000000014,3219,Västtågen,100,
9011014172100000-3220,505000000000000014,3220,Västtågen,100,
9011014172100000-3221,505000000000000014,3221,Västtågen,100,
9011014172100000-3223,505000000000000014,3223,Västtågen,100,
9011014172100000-3224,505000000000000014,3224,Västtågen,100,
9011014172100000-3225,505000000000000014,3225,Västtågen,100,
9011014172100000-3226,505000000000000014,3226,Västtågen,100,
9011014172100000-3227,505000000000000014,3227,Västtågen,100,
9011014172100000-3228,505000000000000014,3228,Västtågen,100,
9011014172100000-3229,505000000000000014,3229,Västtågen,100,
9011014172100000-3230,505000000000000014,3230,Västtågen,100,
9011014172100000-3231,505000000000000014,3231,Västtågen,100,
9011014172100000-3232,505000000000000014,3232,Västtågen,100,
9011014172100000-3233,505000000000000014,3233,Västtågen,100,
9011014172100000-3234,505000000000000014,3234,Västtågen,100,
9011014172100000-3236,505000000000000014,3236,Västtågen,100,
9011014172100000-3237,505000000000000014,3237,Västtågen,100,
9011014172100000-3240,505000000000000014,3240,Västtågen,100,
9011014172100000-3241,505000000000000014,3241,Västtågen,100,
9011014172100000-3244,505000000000000014,3244,Västtågen,100,
9011014172100000-3245,505000000000000014,3245,Västtågen,100,
9011014172100000-3248,505000000000000014,3248,Västtågen,100,
9011014172100000-3249,505000000000000014,3249,Västtågen,100,
9011014172100000-3252,505000000000000014,3252,Västtågen,100,
9011014172100000-3253,505000000000000014,3253,Västtågen,100,
9011014172100000-3255,505000000000000014,3255,Västtågen,100,
9011014172100000-3256,505000000000000014,3256,Västtågen,100,
9011014172100000-3257,505000000000000014,3257,Västtågen,100,
9011014172100000-3258,505000000000000014,3258,Västtågen,100,
9011014172100000-3259,505000000000000014,3259,Västtågen,100,
9011014172100000-3260,505000000000000014,3260,Västtågen,100,
9011014172100000-3261,505000000000000014,3261,Västtågen,100,
9011014172100000-3262,505000000000000014,3262,Västtågen,100,
9011014172100000-3263,505000000000000014,3263,Västtågen,100,
9011014172100000-3264,505000000000000014,3264,Västtågen,100,
9011014172100000-3265,505000000000000014,3265,Västtågen,100,
9011014172100000-3266,505000000000000014,3266,Västtågen,100,
9011014172100000-3267,505000000000000014,3267,Västtågen,100,
9011014172100000-3268,505000000000000014,3268,Västtågen,100,
9011014172100000-3269,505000000000000014,3269,Västtågen,100,
9011014172100000-3270,505000000000000014,3270,Västtågen,100,
9011014172100000-3272,505000000000000014,3272,Västtågen,100,
9011014172100000-3273,505000000000000014,3273,Västtågen,100,
9011014172100000-3276,505000000000000014,3276,Västtågen,100,
9011014172100000-3277,505000000000000014,3277,Västtågen,100,
9011014172100000-3278,505000000000000014,3278,Västtågen,100,
9011014172100000-3280,505000000000000014,3280,Västtågen,100,
9011014172100000-3281,505000000000000014,3281,Västtågen,100,
9011014172100000-3283,505000000000000014,3283,Västtågen,100,
9011014172100000-3284,505000000000000014,3284,Västtågen,100,
9011014172100000-3286,505000000000000014,3286,Västtågen,100,
9011014172100000-3294,505000000000000014,3294,Västtågen,100,
9011014172100000-3600,505000000000000014,3600,Västtågen,100,
9011014172500000,505000000000000014,13270,Västtågen,100,
9011014172500000-13275,505000000000000014,13275,Västtågen,100,
9011014172900000,505000000000000014,13216,Västtågen,100,
9011014172900000-13224,505000000000000014,13224,Västtågen,100,
9011014172900000-13233,505000000000000014,13233,Västtågen,100,
9011014172900000-13236,505000000000000014,13236,Västtågen,100,
9011014172900000-13242,505000000000000014,13242,Västtågen,100,
9011014172900000-13244,505000000000000014,13244,Västtågen,100,
9011014172900000-13268,505000000000000014,13268,Västtågen,100,
9011014172900000-13273,505000000000000014,13273,Västtågen,100,
9011014172900000-13277,505000000000000014,13277,Västtågen,100,
9011014172900000-13279,505000000000000014,13279,Västtågen,100,
9011014172900000-13287,505000000000000014,13287,Västtågen,100,
9011014172900000-13289,505000000000000014,13289,Västtågen,100,
9011014197100000,505000000000000014,7324,Västtågen,100,
9011014197100000-7327,505000000000000014,7327,Västtågen,100,
9011014197100000-7330,505000000000000014,7330,Västtågen,100,
9011014197100000-7331,505000000000000014,7331,Västtågen,100,
9011014197100000-7332,505000000000000014,7332,Västtågen,100,
9011014197100000-7336,505000000000000014,7336,Västtågen,100,
9011014197100000-7337,505000000000000014,7337,Västtågen,100,
9011014197100000-7338,505000000000000014,7338,Västtågen,100,
9011014197100000-7345,505000000000000014,7345,Västtågen,100,
9011014197100000-7348,505000000000000014,7348,Västtågen,100,
9011014197100000-7350,505000000000000014,7350,Västtågen,100,
9011014197100000-7355,505000000000000014,7355,Västtågen,100,
9011014197100000-7358,505000000000000014,7358,Västtågen,100,
9011014197100000-7359,505000000000000014,7359,Västtågen,100,
9011014197100000-7361,505000000000000014,7361,Västtågen,100,
9011014197100000-7362,505000000000000014,7362,Västtågen,100,
9011014197100000-7364,505000000000000014,7364,Västtågen,100,
9011014197100000-7367,505000000000000014,7367,Västtågen,100,
9011014197100000-7368,505000000000000014,7368,Västtågen,100,
9011014197100000-7369,505000000000000014,7369,Västtågen,100,
9011014197100000-7371,505000000000000014,7371,Västtågen,100,
9011014197100000-7375,505000000000000014,7375,Västtågen,100,
9011017007000000,505000000000000017,70,,100,
9011017007100000,505000000000000017,71,,100,
9011017007400000,505000000000000017,74,,100,
9011017027000000,505000000000000017,Anrop,270,100,
9011020045400000,505000000000000020,TiB,454,100,
9011020045500000,505000000000000020,TiB,455,100,
9011100000100000,505000000000000100,1,,105,
9011100000200000,505000000000000100,2,,105,
9011100001000000,505000000000000100,10,,103,
9011100001000000-60010,505000000000000100,60010,10,103,
9011100001000000-70010,505000000000000100,70010,10,103,
9011100001100000,505000000000000100,11,,103,
9011100001100000-60011,505000000000000100,60011,11,103,
9011100001100000-70011,505000000000000100,70011,11,103,
9011100001200000,505000000000000100,12,,103,
9011100001300000,505000000000000100,13,,103,
9011100001300000-60013,505000000000000100,60013,13,103,
9011100001400000,505000000000000100,14,,103,
9011100001500000,505000000000000100,15,,103,
9011100001500000-60015,505000000000000100,60015,15,103,
9011100001600000,505000000000000100,16,,103,
9011100001600000-60016,505000000000000100,60016,16,103,
9011100001700000,505000000000000100,17,,103,
9011100001700000-60017,505000000000000100,60017,17,103,
9011100001800000,505000000000000100,18,,103,
9011100001900000,505000000000000100,19,,103,
9011100001900000-60019,505000000000000100,60019,19,103,
9011100002000000,505000000000000100,20,,103,
9011100002000000-60020,505000000000000100,60020,20,103,
9011100002100000,505000000000000100,21,,103,
9011100002200000,505000000000000100,22,,103,
9011100002200000-60022,505000000000000100,60022,22,103,
9011100002300000,505000000000000100,23,,103,
9011100002300000-60023,505000000000000100,60023,23,103,
9011100002500000,505000000000000100,25,,103,
9011100002600000,505000000000000100,26,,103,
9011100002600000-60026,505000000000000100,60026,26,103,
9011100002700000,505000000000000100,27,,103,
9011100003100000,505000000000000100,31,,103,
9011100003100000-60031,505000000000000100,60031,31,103,
9011100003200000,505000000000000100,32,,103,
9011100003200000-60032,505000000000000100,60032,32,103,
9011100003600000,505000000000000100,36,,103,
9011100003600000-60036,505000000000000100,60036,36,103,
9011100003900000,505000000000000100,39,,103,
9011100003900000-60039,505000000000000100,60039,39,103,
9011100004100000,505000000000000100,41,,103,
9011100004100000-60041,505000000000000100,60041,41,103,
9011100004200000,505000000000000100,42,,103,
9011100004300000,505000000000000100,43,,103,
9011100004300000-60043,505000000000000100,60043,43,103,
9011100004500000,505000000000000100,45,,103,
9011100004600000,505000000000000100,46,,103,
9011100004600000-60046,505000000000000100,60046,46,103,
9011100004700000,505000000000000100,47,,103,
9011100004800000,505000000000000100,48,,103,
9011100004800000-60048,505000000000000100,60048,48,103,
9011100004900000,505000000000000100,49,,103,
9011100004900000-60049,505000000000000100,60049,49,103,
9011100005100000,505000000000000100,51,,103,
9011100005400000,505000000000000100,54,,103,
9011100005400000-60054,505000000000000100,60054,54,103,
9011100007000000,505000000000000100,70,,105,
9011100007000000-60070,505000000000000100,60070,70,105,
9011100007100000,505000000000000100,71,,105,
9011100007100000-60071,505000000000000100,60071,71,105,
9011100007100000-70071,505000000000000100,70071,71,105,
9011100008000000,505000000000000100,80,,103,
9011100008000000-60080,505000000000000100,60080,80,103,
9011100008000000-70080,505000000000000100,70080,80,103,
9011100008500000,505000000000000100,85,,103,
9011100008500000-60085,505000000000000100,60085,85,103,
9011100008500000-70085,505000000000000100,70085,85,103,
9011100009100000,505000000000000100,91,,105,
9011100009100000-60091,505000000000000100,60091,91,105,
9011100009200000,505000000000000100,92,,105,
9011100009200000-60092,505000000000000100,60092,92,105,
9011100009300000,505000000000000100,93,,105,
9011100009400000,505000000000000100,94,,105,
9011100009500000,505000000000000100,95,,103,
9011100009500000-60095,505000000000000100,60095,95,103,
9011100009600000,505000000000000100,96,,103,
9011100009600000-60096,505000000000000100,60096,96,103,
9011100009900000,505000000000000100,99,,103,
9011100025600000,505000000000000100,256,,103,
9011100025700000,505000000000000100,257,,103,
9011100025900000,505000000000000100,259,,103,
9011100026000000,505000000000000100,260,,103,
9011100026100000,505000000000000100,261,,103,
9011100026200000,505000000000000100,262,,103,
9011100026300000,505000000000000100,263,,103,
9011100026400000,505000000000000100,264,,103,
9011100026500000,505000000000000100,265,,103,
9011100026500000-10265,505000000000000100,10265,265,103,
9011100026600000,505000000000000100,266,,103,
9011100026700000,505000000000000100,267,,103,
9011100026800000,505000000000000100,268,,103,
9011100026900000,505000000000000100,269,,103,
9011100026900000-10269,505000000000000100,10269,269,103,
9011100027000000,505000000000000100,270,,103,
9011100027100000,505000000000000100,271,,103,
9011100027200000,505000000000000100,272,,103,
9011100027300000,505000000000000100,273,,103,
9011100027400000,505000000000000100,274,,103,
9011100027400000-10274,505000000000000100,10274,274,103,
9011100027500000,505000000000000100,275,,103,
9011100027600000,505000000000000100,276,,103,
9011100027700000,505000000000000100,277,,103,
9011100027800000,505000000000000100,278,,103,
9011100027900000,505000000000000100,279,,103,
9011100027900000-10279,505000000000000100,10279,279,103,
9011100028000000,505000000000000100,280,,103,
9011100028000000-10280,505000000000000100,10280,280,103,
9011100028100000,505000000000000100,281,,103,
9011100028200000,505000000000000100,282,,103,
