area_id,stop_id
740019692,2996
740019694,49268
740019695,49269
740019696,49270
740019697,49986
740019698,49987
740019699,49271
740019700,49272
740019702,50220
740019703,49289
740019704,49290
740019705,49291
740019707,49293
740019709,49294
740019711,49295
740019712,50734
740019713,49296
740019715,50858
740019716,50843
740019717,50735
740019718,49297
740019719,50736
740019721,50844
740019722,69533
740019725,50492
740019726,49509
740019727,49510
740019728,50859
740019729,49299
740019730,50737
740019731,50738
740019732,49300
740019735,50860
740019736,50739
740019738,50861
740019741,49301
740019742,49302
740019743,49303
740019746,50221
740019747,49305
740019748,49306
740019749,49307
740019750,49382
740019751,50881
740019752,49349
740019753,50868
740019754,49352
740019755,49309
740019756,49310
740019757,50222
740019759,50740
740019761,50862
740019763,49311
740019764,49312
740019765,50223
740019766,49313
740019767,50741
740019768,49314
740019770,49315
740019771,49316
740019773,50864
740019774,50865
740019776,49318
740019777,49319
740019778,50866
740019779,50867
740019780,49320
740019782,49321
740019783,49322
740019784,49323
740019785,49324
740019787,49325
740019788,49326
740019789,49327
740019790,49328
740019791,49329
740019792,49330
740019793,50869
740019795,49331
740019796,49332
740019797,50871
740019798,49333
740019800,49334
740019802,49335
740019804,49337
740019805,50224
740019807,50225
740019808,49338
740019810,50873
740019811,50226
740019812,49339
740019813,49340
740019814,49341
740019815,49342
740019816,50845
740019817,50744
740019818,49343
740019819,49344
740019820,49345
740019823,49346
740019824,49347
740019825,49348
740019826,49926
740019827,49927
740019828,50403
740019829,65444
740019830,57072
740019831,50874
740019832,49350
740019833,49351
740019834,50875
740019835,50846
740019836,49353
740019837,49355
740019838,49356
740019839,49357
740019842,50876
740019843,49359
740019844,50745
740019846,50746
740019848,50747
740019849,50877
740019850,49360
740019852,49361
740019853,50227
740019854,49362
740019856,49363
740019857,50847
740019860,49364
740019861,49365
740019862,50748
740019863,49366
740019864,49367
740019865,49368
740019867,49369
740019869,49370
740019870,50228
740019871,50009
740019872,49371
740019873,49372
740019874,49373
740019875,49375
740019876,49376
740019877,50879
740019879,49377
740019880,50880
740019881,49378
740019882,49379
740019883,50749
740019884,50849
740019886,49380
740019889,49381
740019890,49383
740019891,49384
740019892,49385
740019893,50751
740019894,49386
740019896,49387
740019898,49388
740019899,49389
740019900,49390
740019901,50850
740019902,50752
740019903,49391
740019904,49392
740019905,49393
740019906,50882
740019907,49394
740019908,50753
740019909,49395
740019910,49396
740019911,50229
740019912,50883
740019914,49397
740019915,49398
740019917,49399
740019921,49400
740019922,50754
740019923,49401
740019924,49402
740019925,49403
740019926,50851
740019927,49404
740019928,49405
740019930,49406
740019932,49407
740019933,50852
740019934,50755
740019935,49408
740019936,49409
740019937,49410
740019938,49411
740019939,49412
740019941,50757
740019943,49414
740019947,49415
740019948,49416
740019949,50853
740019950,50230
740019951,50884
740019952,50854
740019954,50758
740019956,50109
740019957,49418
740019958,49419
740019972,50761
740019973,49433
740019974,49420
740019975,49421
740019976,49422
740019983,50252
740019984,50759
740019985,50855
740019986,49423
740019987,49424
740019988,50760
740019989,49434
740019990,49435
740019992,49436
740019993,55546
740019994,49438
740019995,49439
740019996,49440
740019997,49441
740019998,49442
740019999,50787
740020000,25450
740020001,25451
740020002,25452
740020003,25454
740020005,25456
740020006,25457
740020007,25458
740020008,25459
740020009,25461
740020011,39614
740020012,25463
740020014,63390
740020015,23856
740020016,23798
740020017,23802
740020019,23804
740020020,58982
740020021,23889
740020022,23908
740020025,23854
740020027,25468
740020028,25469
740020029,16002
740020030,17331
740020031,15661
740020037,37387
740020039,25472
740020045,49970
740020048,48427
740020049,69002
740020050,19400
740020051,25475
740020052,46363
740020053,47951
740020054,23049
740020055,23209
740020056,66064
740020058,72706
740020060,20901
740020064,48443
740020066,20206
740020067,54562
740020068,54563
740020069,19947
740020070,71422
740020071,25476
740020073,25478
740020074,25479
740020075,41272
740020076,25480
740020077,25481
740020078,25482
740020086,25491
740020087,58950
740020093,10417
740020094,59165
740020095,46801
740020096,25493
740020100,10494
740020101,9823
740020101,9904
740020101,12799
740020107,57085
740020108,25497
740020110,10424
740020110,11947
740020112,10512
740020112,10528
740020112,11823
740020113,53456
740020114,25500
740020115,25501
740020116,55785
740020119,25503
740020120,53380
740020121,25505
740020122,37972
740020123,25507
740020125,18787
740020128,25509
740020129,25510
740020131,72693
740020132,72694
740020135,53372
740020137,56082
740020138,56265
740020139,56233
740020140,54956
740020141,56102
740020142,55036
740020143,57687
740020144,56946
740020145,25512
740020146,25513
740020147,56943
740020148,56969
740020149,57807
740020150,53245
740020151,56235
740020153,25515
740020156,25518
740020159,36344
740020160,9656
740020161,67180
740020163,50750
740020164,63300
740020165,67414
740020166,25520
740020167,25521
740020168,59217
740020168,60165
740020169,25522
740020170,48715
740020171,25523
740020172,25524
740020173,9257
740020175,72310
740020176,72311
740020177,70835
740020179,25525
740020180,70355
740020182,36128
740020183,25526
740020185,28790
740020186,40526
740020187,39913
740020188,40008
740020190,40133
740020191,25528
740020192,10450
740020192,11944
740020194,67416
740020196,69791
740020197,69792
740020199,32639
740020200,32630
740020202,32645
740020203,35495
740020204,35487
740020205,35488
740020207,36543
740020208,33712
740020209,35280
740020211,38868
740020212,38867
740020213,34157
740020214,32239
740020216,35331
740020217,35318
740020218,35321
740020219,31132
740020220,39193
740020222,33658
740020223,33645
740020224,33648
740020225,33657
740020226,35273
740020227,33680
740020229,18661
740020230,40804
740020232,25534
740020233,14541
740020234,25535
740020235,9660
740020236,25538
740020237,25539
740020238,35393
740020239,35375
740020240,35588
740020241,33543
740020242,39182
740020243,31136
740020244,31098
740020245,31102
740020247,35579
740020248,31191
740020249,25540
740020250,35576
740020251,36603
740020252,36592
740020254,34096
740020255,46399
740020256,32193
740020257,25541
740020259,35257
740020260,17999
740020261,68961
740020262,27819
740020263,15421
740020264,16327
740020265,17029
740020266,17369
740020267,17047
740020268,16719
740020269,18001
740020271,25543
740020272,17125
740020273,17124
740020274,17524
740020275,25544
740020276,17151
740020277,21601
740020278,26710
740020279,23745
740020283,25546
740020284,70876
740020285,25547
740020286,25548
740020287,25549
740020288,25550
740020289,50559
740020290,25551
740020291,70463
740020292,70057
740020293,42986
740020293,71101
740020294,70193
740020296,70196
740020297,13142
740020298,40775
740020299,46956
740020301,21396
740020302,21512
740020306,25552
740020307,16180
740020308,17797
740020310,15185
740020311,16012
740020312,17716
740020313,16765
740020315,17527
740020316,17592
740020317,25553
740020318,16835
740020319,25554
740020321,16703
740020322,25555
740020323,16427
740020324,15228
740020325,25556
740020327,15371
740020328,16462
740020329,15662
740020330,15439
740020331,17811
740020333,25557
740020334,25558
740020335,17415
740020336,25559
740020338,29024
740020339,67417
740020340,25197
740020342,25563
740020343,16473
740020344,13872
740020345,16757
740020346,16067
740020347,17494
740020348,25564
740020349,25565
740020350,17798
740020352,17215
740020353,17256
740020355,25567
740020356,70010
740020359,17281
740020360,17059
740020361,19730
740020362,19731
740020363,20077
740020367,25568
740020368,25569
740020369,55476
740020370,56464
740020371,56331
740020374,57200
740020375,56956
740020377,56937
740020378,13726
740020379,46942
740020380,25570
740020381,46818
740020384,25571
740020387,25572
740020388,25573
740020389,56840
740020390,34553
740020391,25574
740020393,27374
740020394,25575
740020398,25578
740020399,25579
740020400,25580
740020401,25581
740020403,25583
740020410,25587
740020411,25588
740020416,25593
740020417,25594
740020419,25596
740020423,25598
740020425,25599
740020426,25600
740020427,25601
740020428,25602
740020432,25605
740020434,25606
740020435,25607
740020436,25608
740020437,25609
740020439,25610
740020440,25611
740020441,25612
740020443,25613
740020452,25618
740020461,53785
740020465,34981
740020466,25623
740020469,71482
740020472,25624
740020476,44192
740020480,31899
740020483,38983
740020485,73148
740020489,31907
740020490,27834
740020494,4539
740020495,25628
740020496,3115
740020498,25630
740020499,2129
740020500,2130
740020501,2131
740020502,2132
740020503,25631
740020504,25632
740020506,25634
740020507,5704
740020508,25635
740020509,25636
740020510,24116
740020511,5722
740020512,5723
740020518,25637
740020520,25638
740020521,65873
740020523,25639
740020525,25640
740020527,25641
740020531,25644
740020532,25645
740020533,25646
740020535,25647
740020536,25648
740020537,25649
740020538,25650
740020541,25652
740020542,25653
740020545,25655
740020546,25656
740020547,25657
740020549,25658
740020550,25659
740020551,25660
740020553,25662
740020554,25663
740020555,30237
740020556,10062
740020559,25665
740020566,10368
740020567,25680
740020568,25681
740020569,9591
740020569,12973
740020571,9590
740020572,10623
740020572,13042
740020573,10625
740020573,13032
740020574,11615
740020575,11004
740020576,10691
740020577,10626
740020577,13014
740020578,11238
740020579,10577
740020580,9025
740020581,9835
740020581,10103
740020581,10231
740020582,25682
740020583,10766
740020584,55811
740020585,55812
740020586,55813
740020587,55814
740020588,55815
740020592,72321
740020596,25684
740020602,42651
740020602,70805
740020605,3544
740020606,10531
740020611,9279
740020613,46815
740020619,54558
740020628,28850
740020632,25693
740020638,12361
740020639,25695
740020646,25697
740020649,25705
740020650,28852
740020656,12789
740020657,25712
740020658,22114
740020659,25714
740020660,22246
740020662,25717
740020665,25721
740020666,25722
740020667,25723
740020668,25724
740020669,25725
740020670,25726
740020671,3468
740020672,25727
740020673,25729
740020674,25730
740020675,25731
740020676,25732
740020677,25733
740020678,25734
740020679,25735
740020682,66944
740020682,69551
740020683,67075
740020685,71018
740020686,20158
740020689,10373
740020691,12188
740020691,12903
740020692,13029
740020693,13028
740020694,12874
740020695,12866
740020696,12924
740020697,70881
740020698,24859
740020699,24503
740020700,24486
740020701,36126
740020706,67076
740020708,2133
740020709,5736
740020714,67562
740020715,25742
740020717,25744
740020718,25745
740020719,25746
740020721,25748
740020722,25749
740020723,25750
740020724,25751
740020725,25752
740020727,25753
740020729,25754
740020730,25756
740020731,25757
740020734,25758
740020735,25759
740020736,25761
740020737,25762
740020738,25763
740020739,25764
740020741,12359
740020745,25765
740020746,25766
740020747,25767
740020748,53305
740020749,9825
740020750,10255
740020750,11965
740020752,31539
740020753,18758
740020755,9832
740020755,9879
740020755,9896
740020755,10070
740020756,12734
740020756,12735
740020757,8371
740020757,9863
740020757,11031
740020757,11885
740020759,28024
740020760,27087
740020761,28865
740020764,25771
740020765,14141
740020766,14899
740020767,14321
740020768,14330
740020769,13618
740020770,14302
740020775,25773
740020776,25775
740020777,25776
740020778,25777
740020779,25778
740020780,70898
740020782,73076
740020783,25781
740020784,28798
740020785,25783
740020786,28853
740020789,72707
740020790,25784
740020791,28866
740020792,25785
740020796,25786
740020798,28799
740020804,28855
740020807,28856
740020808,28857
740020821,15266
740020822,25170
740020823,46390
740020825,25174
740020826,25175
740020828,25177
740020829,25178
740020830,36977
740020831,36993
740020832,25179
740020834,10656
740020835,9145
740020838,25180
740020839,43326
740020840,25181
740020841,25182
740020843,11340
740020844,46949
740020845,49472
740020846,48172
740020847,48006
740020848,28725
740020850,20816
740020851,25184
740020852,25185
740020856,12983
740020858,25187
740020859,25189
740020860,25190
740020861,16633
740020862,48212
740020863,53485
740020864,48069
740020865,35410
740020867,11129
740020867,11138
740020868,9192
740020868,11960
740020869,11964
740020870,11130
740020871,10636
740020871,11945
740020872,12318
740020873,10693
740020873,11561
740020873,12396
740020874,9476
740020874,9496
740020875,9473
740020875,9483
740020876,9485
740020876,11199
740020876,11915
740020877,9502
740020877,11198
740020878,9478
740020879,11200
740020879,11901
740020881,13835
740020882,13751
740020883,13817
740020885,13716
740020886,13723
740020887,13141
740020888,13636
740020889,13639
740020890,69035
740020891,13600
740020892,13605
740020893,13610
740020894,13623
740020896,13924
740020899,13957
740020900,14090
740020901,14095
740020902,14066
740020903,14072
740020904,15078
740020905,14181
740020906,14286
740020908,14393
740020909,14396
740020910,14401
740020912,14252
740020914,14516
740020915,14530
740020916,14296
740020917,14554
740020918,25199
740020919,13457
740020920,14171
740020923,14964
740020924,44791
740020925,14668
740020926,14769
740020928,70612
740020929,70339
740020930,70180
740020931,70380
740020934,70264
740020935,70811
740020936,70428
740020937,70619
740020938,70616
740020940,70311
740020941,70306
740020942,70435
740020943,70258
740020944,70498
740020946,70049
740020947,70946
740020949,70456
740020950,70483
740020951,70211
740020955,70359
740020956,70239
740020957,70623
740020959,70503
740020961,70300
740020962,70658
740020963,70203
740020964,70419
740020966,70402
740020968,70431
740020969,70375
740020971,70285
740020972,40386
740020973,70272
740020975,70362
740020976,70464
740020980,9575
740020981,48106
740020982,54394
740020986,63184
740020987,35360
740020990,18002
740020991,12681
740020991,13076
740020993,5864
740020994,18241
740020995,25201
740020996,17219
740020998,68887
740020999,5283
740021000,68889
740021001,72326
740021002,72327
740021003,21719
740021004,65778
740021005,31692
740021006,54148
740021007,5848
740021009,39000
740021010,32704
740021011,32706
740021012,14044
740021013,9827
740021013,9942
740021015,65779
740021016,2478
740021017,5858
740021018,5876
740021019,5911
740021020,5480
740021021,5294
740021022,5152
740021023,5163
740021024,5298
740021025,65781
740021026,5201
740021027,6039
740021028,6001
740021029,25202
740021030,5987
740021031,6216
740021032,2484
740021033,30813
740021034,29552
740021035,70857
740021036,5783
740021037,5031
740021038,3594
740021039,3331
740021040,3380
740021041,5158
740021042,5446
740021043,5335
740021044,5096
740021045,5435
740021046,25203
740021047,6072
740021048,5009
740021049,18660
740021050,5605
740021051,5481
740021052,25204
740021053,4400
740021054,5524
740021055,6188
740021056,3854
740021057,6071
740021058,6068
740021059,5409
740021060,3762
740021061,3960
740021062,3901
740021063,3764
740021064,6122
740021065,3933
740021066,4015
740021067,65783
740021069,65784
740021070,65785
740021071,67779
740021072,65787
740021073,57063
740021074,2986
740021075,39391
740021076,43843
740021077,70717
740021078,65788
740021081,70269
740021082,69983
740021083,70574
740021084,65789
740021085,70581
740021086,70683
740021089,70771
740021092,69856
740021093,69869
740021094,70144
740021097,69998
740021100,69963
740021101,69961
740021102,69999
740021104,69960
740021105,70584
740021106,70096
740021107,70179
740021110,70942
740021113,69959
740021114,69877
740021115,70754
740021118,70111
740021119,70131
740021121,17294
740021121,69928
740021122,70026
740021123,70061
740021124,63812
740021125,70883
740021126,71023
740021127,70092
740021129,70410
740021132,70505
740021133,70495
740021134,70501
740021135,70491
740021140,40362
740021140,70218
740021143,70217
740021145,17304
740021145,69935
740021146,47224
740021147,69940
740021148,70031
740021151,70601
740021152,70607
740021153,70561
740021154,70245
740021155,70229
740021156,70223
740021164,70516
740021167,70084
740021169,70278
740021173,70298
740021176,70370
740021180,70964
740021182,15874
740021182,69918
740021183,69839
740021183,70797
740021189,41321
740021190,70882
740021191,17998
740021192,70114
740021193,70540
740021195,40381
740021195,70822
740021203,70099
740021207,70507
740021212,71114
740021214,17302
740021214,69934
740021219,71107
740021220,70008
740021221,71105
740021222,70973
740021223,70620
740021225,42647
740021225,70801
740021226,70803
740021227,42648
740021227,70802
740021228,70824
740021229,70215
740021230,70160
740021231,70106
740021234,71003
740021238,70609
740021239,65790
740021243,10763
740021244,70072
740021245,71046
740021247,70729
740021253,70063
740021254,16318
740021255,16331
740021256,70524
740021258,70134
740021260,70765
740021263,71134
740021264,71137
740021266,13592
740021267,70169
740021268,71147
740021274,43799
740021275,41052
740021277,13680
740021278,13694
740021279,13595
740021280,13820
740021282,13774
740021283,13510
740021286,13993
740021287,14036
740021288,14042
740021289,14045
740021291,13936
740021293,13884
740021295,14764
740021296,14775
740021297,14785
740021298,13704
740021299,14841
740021300,14686
740021301,14680
740021302,14749
740021303,14847
740021304,14856
740021305,13553
740021306,13758
740021307,13381
740021310,15088
740021313,14924
740021314,14916
740021315,39355
740021316,39356
740021318,13500
740021319,13502
740021320,13507
740021321,14956
740021322,14959
740021323,14958
740021329,14340
740021330,14346
740021331,14318
740021332,14323
740021333,14337
740021334,14356
740021335,14301
740021336,14475
740021337,14514
740021338,14515
740021343,13363
740021344,13367
740021345,18286
740021346,14156
740021347,14920
740021348,14947
740021349,14927
740021350,18292
740021351,14573
740021352,14584
740021353,14126
740021355,14600
740021356,14594
740021357,18293
740021358,14334
740021359,18418
740021362,14210
740021363,14188
740021364,14187
740021365,14220
740021366,14195
740021367,14196
740021368,14201
740021369,14373
740021370,14367
740021372,39922
740021374,13303
740021377,14308
740021378,13390
740021379,13405
740021380,13606
740021381,13437
740021383,13361
740021384,59776
740021385,13669
740021387,13523
740021388,14678
740021389,58238
740021391,14329
740021393,13977
740021394,12405
740021395,13860
740021396,13243
740021397,13358
740021399,13238
740021400,13803
740021401,14132
740021402,14697
740021403,13379
740021406,13683
740021407,14243
740021408,13444
740021409,13330
740021410,18419
740021411,13878
740021412,68603
740021414,14717
740021416,65791
740021417,13825
740021418,13780
740021419,13788
740021420,13708
740021421,60110
740021424,13984
740021426,13414
740021427,13382
740021428,13430
740021429,13434
740021430,13371
740021431,13402
740021432,13449
740021434,14705
740021435,13480
740021436,13479
740021437,14790
740021438,13799
740021439,14255
740021440,13255
740021441,13800
740021442,13792
740021444,13721
740021446,13790
740021447,13628
740021449,14018
740021451,40181
740021453,14011
740021454,14019
740021457,14915
740021458,14445
740021459,15151
740021461,13383
740021462,13441
740021464,3695
740021465,14106
740021466,14360
740021467,14120
740021468,14112
740021469,14119
740021470,14117
740021471,13974
740021473,13283
740021474,13187
740021475,13443
740021476,13397
740021477,14182
740021480,14209
740021481,14208
740021483,14142
740021484,13244
740021485,13345
740021487,13392
740021488,13433
740021489,13413
740021490,14548
740021491,13447
740021494,14744
740021495,18507
740021496,13415
740021497,71825
740021498,14295
740021499,14291
740021500,13431
740021501,13404
740021503,13375
740021504,13418
740021505,13436
740021506,13497
740021509,14837
740021510,14907
740021513,13386
740021514,15081
740021515,14984
740021516,14926
740021517,14912
740021518,14914
740021519,15003
740021520,14911
740021523,14921
740021524,14925
740021525,13535
740021528,71016
740021529,12833
740021530,13274
740021531,13295
740021532,13277
740021534,13200
740021536,13149
740021537,13421
740021538,14282
740021539,14408
740021540,14355
740021541,15072
740021542,14399
740021544,14350
740021545,13810
740021546,13408
740021547,14270
740021548,13199
740021549,12834
740021551,13901
740021552,13179
740021553,14023
740021554,14406
740021555,12835
740021557,13947
740021558,63815
740021560,14015
740021563,13572
740021564,13409
740021566,12836
740021568,13575
740021569,13399
740021575,13474
740021576,14719
740021577,14658
740021578,14608
740021580,14272
740021581,31935
740021582,14001
740021583,13968
740021587,14150
740021589,14155
740021590,13735
740021591,13196
740021592,13194
740021593,13794
740021594,13155
740021595,13516
740021596,8601
740021597,10366
740021598,69190
740021599,23763
740021600,69161
740021601,23894
740021602,23936
740021603,73130
740021604,69177
740021605,23887
740021608,14655
740021609,14649
740021610,14646
740021614,13491
740021615,15115
740021616,14267
740021617,13756
740021618,14169
740021619,15042
740021621,13842
740021622,14640
740021623,14652
740021624,14425
740021625,14946
740021627,35747
740021628,13542
740021629,53171
740021631,29191
740021632,25297
740021634,29181
740021635,29188
740021636,29151
740021637,20766
740021638,29380
740021639,72954
740021640,12984
740021642,9818
740021642,11042
740021642,12579
740021642,12581
740021643,9179
740021643,10698
740021644,9780
740021644,9789
740021645,3570
740021645,10254
740021645,10272
740021645,10284
740021646,10984
740021647,8372
740021647,12123
740021649,9862
740021649,12276
740021650,9861
740021650,9952
740021651,9860
740021652,65792
740021653,9824
740021654,9938
740021654,12751
740021655,10712
740021655,12752
740021656,10776
740021657,9864
740021657,10824
740021658,9865
740021658,10017
740021659,12056
740021660,9877
740021661,9829
740021661,9974
740021662,8368
740021662,9878
740021663,9831
740021663,10814
740021664,9830
740021664,12122
740021665,9828
740021665,10812
740021666,7969
740021666,9826
740021667,10775
740021667,12161
740021667,12808
740021668,9815
740021668,10309
740021669,9781
740021669,12117
740021670,9782
740021671,12239
740021671,12718
740021672,12026
740021673,10311
740021673,11456
740021674,12116
740021674,12409
740021675,10310
740021675,12266
740021676,10773
740021677,12802
740021677,12803
740021678,11954
740021678,12408
740021679,12282
740021680,9843
740021680,10117
740021681,9842
740021681,10134
740021682,9841
740021683,9840
740021683,12826
740021684,9839
740021684,10129
740021685,9838
740021685,10079
740021686,9837
740021686,10844
740021687,9836
740021687,10132
740021688,12225
740021688,12256
740021689,9834
740021689,10064
740021690,9833
740021690,10131
740021691,12346
740021692,10139
740021692,12345
740021693,9859
740021693,10198
740021694,9858
740021694,10919
740021695,9857
740021696,12135
740021696,12753
740021697,9856
740021697,10165
740021698,8198
740021698,9855
740021698,10173
740021699,9854
740021700,10774
740021700,10934
740021701,10142
740021701,12025
740021702,9853
740021703,10297
740021703,12678
740021704,9845
740021705,9844
740021705,10783
740021705,12178
740021706,12676
740021706,12677
740021707,9846
740021707,10296
740021708,9847
740021708,12804
740021709,8376
740021709,9848
740021709,12185
740021710,10256
740021710,12366
740021711,8377
740021711,9849
740021711,10143
740021712,9850
740021712,10171
740021712,10974
740021713,9851
740021713,10170
740021714,9852
740021714,10975
740021715,12209
740021716,9875
740021716,10146
740021717,9876
740021718,10777
740021719,10180
740021719,10778
740021720,9867
740021721,9868
740021721,10873
740021722,9869
740021723,9870
740021723,10884
740021724,9871
740021724,10211
740021725,9872
740021726,9873
740021726,12570
740021727,9874
740021728,9295
740021729,9296
740021729,9311
740021730,9152
740021730,11091
740021731,9138
740021732,11092
740021733,9139
740021733,9149
740021735,63576
740021736,65587
740021737,29917
740021739,29962
740021740,29747
740021741,29770
740021742,29762
740021744,29847
740021746,30139
740021748,65564
740021749,30024
740021750,30142
740021751,30344
740021754,29533
740021756,29535
740021757,29593
740021758,29503
740021759,12837
740021760,12985
740021761,26968
740021763,70102
740021764,70135
740021766,70171
740021767,70185
740021768,70669
740021770,53333
740021771,25496
740021774,27412
740021775,26378
740021777,25168
740021780,26401
740021781,26566
740021782,28594
740021784,25527
740021785,25379
740021787,47993
740021788,18776
740021789,44650
740021789,45989
740021791,63817
740021792,36127
740021794,68901
740021795,24504
740021796,68902
740021798,68903
740021799,24492
740021801,24493
740021802,24494
740021803,50836
740021807,14867
740021808,15452
740021809,2979
740021810,28526
740021811,39929
740021812,25365
740021813,25809
740021814,26502
740021815,26418
740021816,26498
740021817,26412
740021818,26216
740021819,26882
740021822,56328
740021823,58482
740021825,58503
740021827,57061
740021828,5585
740021829,63818
740021830,30814
740021831,17141
740021833,53210
740021834,15531
740021835,56280
740021836,63819
740021838,44052
740021839,10574
740021840,4009
740021841,13584
740021842,15408
740021844,25429
740021847,28020
740021848,28941
740021849,27170
740021850,26475
740021851,28702
740021852,27958
740021857,5528
740021858,5997
740021859,6460
740021860,2270
740021861,5921
740021862,38698
740021863,65793
740021864,6093
740021865,6105
740021866,2542
740021867,5578
740021868,5210
740021870,13377
740021871,14239
740021872,14088
740021873,13143
740021874,13148
740021875,13273
740021876,13174
740021877,13279
740021878,13284
740021879,13288
740021880,3714
740021881,13302
740021882,13305
740021883,13320
740021884,13168
740021885,13171
740021886,13256
740021887,13340
740021888,13252
740021892,13220
740021893,13342
740021896,13261
740021898,30389
740021899,30390
740021900,30391
740021901,13355
740021902,30392
740021903,30393
740021904,30395
740021905,13190
740021906,13189
740021907,13185
740021908,5381
740021910,30396
740021912,14874
740021913,14875
740021914,14877
740021915,14876
740021917,14865
740021918,14868
740021919,14791
740021920,15032
740021921,15021
740021923,14671
740021924,14672
740021926,14670
740021927,13524
740021928,15119
740021931,30483
740021932,14893
740021933,14377
740021935,13269
740021937,13328
740021938,30484
740021940,13339
740021941,13226
740021942,13215
740021943,33421
740021946,18697
740021947,13545
740021948,13734
740021949,2259
740021950,13995
740021951,13994
740021954,14378
740021955,14379
740021956,14499
740021957,14498
740021958,14543
740021959,14647
740021963,30697
740021964,30765
740021965,13351
740021966,14800
740021967,14230
740021969,69862
740021971,14511
740021972,13332
740021974,14869
740021975,14738
740021976,70062
740021978,70066
740021979,70112
740021981,70143
740021986,70170
740021991,40370
740021994,70376
740021995,70535
740022003,70941
740022004,70980
740022005,71051
740022006,42928
740022006,71053
740022007,39372
740022007,71074
740022011,70475
740022013,71052
740022014,70381
740022016,42965
740022016,71089
740022017,13515
740022022,13432
740022024,13424
740022025,13422
740022026,13419
740022029,13400
740022031,13385
740022032,13384
740022033,13376
740022035,13374
740022037,13372
740022038,13370
740022039,13369
740022040,13368
740022041,13362
740022043,30766
740022044,13347
740022045,13343
740022046,30767
740022047,13333
740022050,13308
740022051,13310
740022052,13314
740022053,13161
740022054,13162
740022055,13166
740022056,13177
740022057,13178
740022058,13203
740022059,13204
740022060,13205
740022062,13212
740022063,13214
740022064,13221
740022065,13233
740022066,13248
740022067,13250
740022068,13253
740022070,13401
740022071,13681
740022072,51326
740022073,2110
740022074,20464
740022075,20997
740022076,20453
740022077,20449
740022079,58132
740022080,69225
740022082,58472
740022084,71057
740022087,28915
740022089,27566
740022092,27196
740022093,27179
740022094,28348
740022095,27694
740022096,71059
740022103,25885
740022104,25886
740022109,71067
740022111,25339
740022113,25067
740022116,25060
740022118,25062
740022121,25056
740022122,25057
740022123,25058
740022124,25055
740022125,25054
740022127,26595
740022130,29000
740022131,25944
740022132,29003
740022135,29050
740022136,29069
740022144,26061
740022146,28757
740022153,27589
740022160,28127
740022161,28133
740022162,28153
740022163,28156
740022164,28160
740022172,71068
740022174,19900
740022178,39453
740022180,27615
740022181,48265
740022183,40091
740022184,20418
740022185,39573
740022191,39844
740022194,40896
740022195,40655
740022196,20416
740022197,41045
740022198,39653
740022199,39642
740022202,38452
740022203,39634
740022204,40657
740022205,40646
740022206,39638
740022207,39641
740022208,39631
740022209,40243
740022210,40216
740022211,40531
740022212,40520
740022213,40537
740022214,40540
740022215,40186
740022216,40855
740022217,40868
740022218,20415
740022219,20413
740022220,40743
740022223,40952
740022224,41141
740022226,40873
740022227,40278
740022229,41244
740022230,39564
740022232,39967
740022233,40006
740022235,39516
740022236,39518
740022240,39531
740022241,39539
740022242,39536
740022243,39533
740022244,39520
740022245,40007
740022246,40729
740022248,39562
740022249,41208
740022250,66810
740022251,40555
740022252,39405
740022253,40553
740022254,40570
740022255,40563
740022257,39426
740022258,39404
740022259,39409
740022261,40574
740022262,39402
740022263,40669
740022264,40670
740022265,40667
740022266,39697
740022267,39691
740022268,39717
740022269,39699
740022271,40767
740022273,40118
740022274,40605
740022275,39570
740022276,39580
740022277,39571
740022278,39563
740022279,40522
740022280,39581
740022281,40616
740022282,40525
740022283,40274
740022284,40201
740022285,40272
740022286,40852
740022287,40258
740022288,40817
740022289,40854
740022290,40641
740022291,39609
740022292,40844
740022293,40875
740022294,40197
740022295,40874
740022298,40944
740022299,41142
740022300,39335
740022301,39354
740022302,40529
740022304,39671
740022305,39715
740022306,39792
740022307,39772
740022316,69786
740022318,39465
740022319,39464
740022320,39488
740022321,40741
740022322,40709
740022323,40593
740022324,40592
740022325,40711
740022326,39789
740022327,40002
740022328,40590
740022329,39451
740022333,40923
740022334,39830
740022335,39888
740022336,39604
740022337,39834
740022338,36294
740022340,40316
740022341,40905
740022342,39593
740022343,39590
740022344,40633
740022345,39611
740022346,39617
740022347,39821
740022349,39793
740022350,40579
740022352,40714
740022353,40082
740022355,40580
740022356,39547
740022357,40119
740022358,40801
740022359,39586
740022360,39549
740022361,39546
740022362,39542
740022363,39552
740022364,39333
740022365,40080
740022366,40796
740022367,40102
740022368,39978
740022369,39706
740022372,39700
740022373,40259
740022375,40185
740022377,22089
740022378,71069
740022381,21200
740022382,22249
740022383,19414
740022385,22728
740022386,23637
740022387,23141
740022388,23053
740022389,22925
740022390,21530
740022391,21257
740022392,22389
740022394,23097
740022395,15374
740022396,23184
740022397,21853
740022398,21856
740022399,48587
740022400,21193
740022403,23134
740022404,23133
740022405,22590
740022406,21093
740022408,22696
740022410,22227
740022412,20915
740022413,22759
740022415,22262
740022417,23580
740022418,22738
740022419,69826
740022420,21207
740022421,22430
740022422,22178
740022424,21859
740022425,22480
740022426,23581
740022427,22267
740022429,23263
740022431,21262
740022432,21263
740022433,22295
740022435,22486
740022438,21825
740022439,22466
740022441,22111
740022443,19410
740022444,21857
740022446,35483
