shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4393900000000000604,54.823654,9.358686,3,
4393900000000000604,55.401502,10.387004,4,
4393900000000000604,55.629571,12.648922,5,
4393900000000000604,55.609458,13.000913,6,
4393900000000000604,55.708098,13.186900,7,
4393900000000000604,56.157759,13.763138,8,
4393900000000000604,56.898781,14.556318,9,
4393900000000000604,57.652439,14.693982,10,
4393900000000000604,58.416635,15.624963,11,
4393900000000000604,58.596626,16.183346,12,
4393900000000000604,59.330139,18.058155,13,
4393900000000000773,52.549020,13.389851,1,
4393900000000000773,53.553302,10.006403,2,
4393900000000000773,54.823654,9.358686,3,
4393900000000000773,55.401502,10.387004,4,
4393900000000000773,55.629571,12.648922,5,
4393900000000000773,55.609458,13.000913,6,
4393900000000000773,55.708098,13.186900,7,
4393900000000000773,56.669271,12.864841,8,
4393900000000000773,58.176100,13.553793,9,
4393900000000000773,59.067102,15.110379,10,
4393900000000000773,59.330139,18.058155,11,
4393900000000000774,52.549020,13.389851,1,
4393900000000000774,53.553302,10.006403,2,
4393900000000000774,54.823654,9.358686,3,
4393900000000000774,55.401502,10.387004,4,
4393900000000000774,55.629571,12.648922,5,
4393900000000000774,55.609458,13.000913,6,
4393900000000000774,55.708098,13.186900,7,
4393900000000000774,56.669271,12.864841,8,
4393900000000000774,58.176100,13.553793,9,
4393900000000000774,59.067102,15.110379,10,
4393900000000000774,59.330139,18.058155,11,
4393900000000000877,52.549020,13.389851,1,
4393900000000000877,53.553302,10.006403,2,
4393900000000000877,54.823654,9.358686,3,
4393900000000000877,55.401502,10.387004,4,
4393900000000000877,55.629571,12.648922,5,
4393900000000000877,55.609458,13.000913,6,
4393900000000000877,56.157759,13.763138,7,
4393900000000000877,56.898781,14.556318,8,
4393900000000000877,57.652439,14.693982,9,
4393900000000000877,58.416635,15.624963,10,
4393900000000000877,58.596626,16.183346,11,
4393900000000000877,59.330139,18.058155,12,
4393900000000000878,52.549020,13.389851,1,
4393900000000000878,53.553302,10.006403,2,
4393900000000000878,54.823654,9.358686,3,
4393900000000000878,55.401502,10.387004,4,
4393900000000000878,55.629571,12.648922,5,
4393900000000000878,55.609458,13.000913,6,
4393900000000000878,56.157759,13.763138,7,
4393900000000000878,56.898781,14.556318,8,
4393900000000000878,57.652439,14.693982,9,
4393900000000000878,58.416635,15.624963,10,
4393900000000000878,58.596626,16.183346,11,
4393900000000000878,59.330139,18.058155,12,
4393900000000000036,60.676119,17.151220,1,
4393900000000000036,60.614347,16.777880,2,
4393900000000000036,60.582156,16.534530,3,
4393900000000000036,60.514148,16.489165,4,
4393900000000000036,60.295885,16.413178,5,
4393900000000000036,60.208268,16.314243,6,
4393900000000000036,60.129669,16.215929,7,
4393900000000000036,60.036608,16.072809,8,
4393900000000000036,59.990463,15.815703,9,
4393900000000000036,59.832576,15.692517,10,
4393900000000000036,59.467644,15.363781,11,
4393900000000000036,59.278941,15.211344,12,
4393900000000000036,59.269985,15.202329,13,
4393900000000000036,59.126374,15.140279,14,
4393900000000000036,59.067102,15.110379,15,
4393900000000000037,58.989392,14.616657,1,
4393900000000000037,59.067102,15.110379,2,
4393900000000000037,59.126374,15.140279,3,
