from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022074000160001,9022074000160001,1,,393900000000000001,393900000000000411
9022074000160001,9022074000160001,1,,393900000000000001,393900000000000508
9022074000160001,9022074000160001,1,,393900000000000006,393900000000000411
9022074000160001,9022074000160001,1,,393900000000000006,393900000000000508
9022074000160001,9022074000160001,1,,393900000000000006,393900000000000467
9022074000210001,9022074000210001,1,,393900000000000507,393900000000000209
9022074000008001,9022074000008001,1,,393900000000000035,393900000000000409
9022074000008001,9022074000008001,1,,393900000000000035,393900000000000410
9022074000008001,9022074000008001,1,,393900000000001165,393900000000001792
9022074000077001,9022074000077001,1,,393900000000000051,393900000000000237
9022074000111001,9022074000111001,1,,393900000000000580,393900000000000599
9022074000039001,9022074000039001,1,,393900000000000695,393900000000000696
9022074000039001,9022074000039001,1,,393900000000000723,393900000000000724
9022074000039001,9022074000039001,1,,393900000000000697,393900000000000698
9022074000039001,9022074000039001,1,,393900000000000699,393900000000000700
9022074000039001,9022074000039001,1,,393900000000000725,393900000000000726
9022074000039001,9022074000039001,1,,393900000000000701,393900000000000702
9022074000039001,9022074000039001,1,,393900000000000727,393900000000000728
9022074000039001,9022074000039001,1,,393900000000000729,393900000000000730
9022074000039001,9022074000039001,1,,393900000000000703,393900000000000704
9022074000008001,9022074000008001,1,,393900000000000897,393900000000001794
9022074000008001,9022074000008001,1,,393900000000001354,393900000000001794
9022074000008001,9022074000008001,1,,393900000000000905,393900000000001847
9022074000008001,9022074000008001,1,,393900000000000098,393900000000000231
9022074000008001,9022074000008001,1,,393900000000000909,393900000000000832
9022074000008001,9022074000008001,1,,393900000000000909,393900000000001302
9022074000008001,9022074000008001,1,,393900000000000909,393900000000001849
9022074000008001,9022074000008001,1,,393900000000000915,393900000000001812
9022074000008001,9022074000008001,1,,393900000000000915,393900000000001853
9022074000008001,9022074000008001,1,,393900000000001088,393900000000001853
9022074000210001,9022074000210001,1,,393900000000000107,393900000000000506
9022074000210001,9022074000210001,1,,393900000000000107,393900000000000342
9022074000210001,9022074000210001,1,,393900000000000109,393900000000000357
9022074000099001,9022074000099001,1,,393900000000000123,393900000000000291
9022074000099001,9022074000099001,1,,393900000000000136,393900000000000447
9022074000210001,9022074000210001,1,,393900000000000150,393900000000000593
9022074000133001,9022074000133001,1,,393900000000000349,393900000000000122
9022074000160001,9022074000160001,1,,393900000000000202,393900000000000506
9022074000160001,9022074000160001,1,,393900000000000340,393900000000000255
9022074000210001,9022074000210001,1,,393900000000000340,393900000000000110
9022074000160001,9022074000160001,1,,393900000000000461,393900000000000653
9022074000210001,9022074000210001,1,,393900000000000461,393900000000000110
9022074000002001,9022074000002001,1,,393900000000000221,393900000000000513
9022074000002001,9022074000002001,1,,393900000000001094,393900000000001147
9022074000002001,9022074000002001,1,,393900000000001751,393900000000001147
9022074000002001,9022074000002001,1,,393900000000001792,393900000000001154
9022074000002001,9022074000002001,1,,393900000000001792,393900000000001829
9022074000008001,9022074000008001,1,,393900000000000224,393900000000000033
9022074000133001,9022074000133001,1,,393900000000000224,393900000000000316
9022074000008001,9022074000008001,1,,393900000000000404,393900000000000033
9022074000133001,9022074000133001,1,,393900000000000404,393900000000000053
9022074000008001,9022074000008001,1,,393900000000000225,393900000000000568
9022074000002001,9022074000002001,1,,393900000000000227,393900000000000084
9022074000002001,9022074000002001,1,,393900000000000825,393900000000000887
9022074000002001,9022074000002001,1,,393900000000001104,393900000000000887
9022074000002001,9022074000002001,1,,393900000000001333,393900000000000887
9022074000002001,9022074000002001,1,,393900000000001845,393900000000001833
9022074000002001,9022074000002001,1,,393900000000001845,393900000000000887
9022074000008001,9022074000008001,1,,393900000000000229,393900000000000095
9022074000008001,9022074000008001,1,,393900000000000418,393900000000000095
9022074000008001,9022074000008001,1,,393900000000000431,393900000000000095
9022074000008001,9022074000008001,1,,393900000000000829,393900000000000902
9022074000008001,9022074000008001,1,,393900000000001106,393900000000000902
9022074000008001,9022074000008001,1,,393900000000001301,393900000000000902
9022074000008001,9022074000008001,1,,393900000000001803,393900000000000902
9022074000008001,9022074000008001,1,,393900000000001890,393900000000000902
9022074000008001,9022074000008001,1,,393900000000000230,393900000000000571
9022074000008001,9022074000008001,1,,393900000000000419,393900000000000571
9022074000133001,9022074000133001,1,,393900000000000419,393900000000000507
9022074000008001,9022074000008001,1,,393900000000000831,393900000000000904
9022074000008001,9022074000008001,1,,393900000000001108,393900000000000904
9022074000008001,9022074000008001,1,,393900000000001805,393900000000000904
9022074000008001,9022074000008001,1,,393900000000001848,393900000000000904
9022074000002001,9022074000002001,1,,393900000000001808,393900000000001353
9022074000002001,9022074000002001,1,,393900000000001808,393900000000001835
9022074000002001,9022074000002001,1,,393900000000001850,393900000000001867
9022074000002001,9022074000002001,1,,393900000000001850,393900000000000891
9022074000002001,9022074000002001,1,,393900000000001850,393900000000001880
9022074000002001,9022074000002001,1,,393900000000001891,393900000000000891
9022074000099001,9022074000099001,1,,393900000000000234,393900000000000307
9022074000099001,9022074000099001,1,,393900000000000421,393900000000000307
9022074000008001,9022074000008001,1,,393900000000000235,393900000000000099
9022074000133001,9022074000133001,1,,393900000000000235,393900000000000347
9022074000008001,9022074000008001,1,,393900000000000838,393900000000000910
9022074000008001,9022074000008001,1,,393900000000001111,393900000000000910
9022074000008001,9022074000008001,1,,393900000000001811,393900000000000910
9022074000008001,9022074000008001,1,,393900000000000236,393900000000000100
9022074000008001,9022074000008001,1,,393900000000000493,393900000000000100
9022074000008001,9022074000008001,1,,393900000000000548,393900000000000554
9022074000008001,9022074000008001,1,,393900000000000840,393900000000000912
9022074000008001,9022074000008001,1,,393900000000001112,393900000000000912
9022074000008001,9022074000008001,1,,393900000000001339,393900000000001357
9022074000008001,9022074000008001,1,,393900000000001813,393900000000001357
9022074000008001,9022074000008001,1,,393900000000001854,393900000000000912
9022074000008001,9022074000008001,1,,393900000000001893,393900000000000912
9022074000008001,9022074000008001,1,,393900000000000238,393900000000000201
9022074000008001,9022074000008001,1,,393900000000000434,393900000000000439
9022074000008001,9022074000008001,1,,393900000000000842,393900000000000914
9022074000008001,9022074000008001,1,,393900000000001341,393900000000001359
9022074000008001,9022074000008001,1,,393900000000001815,393900000000001359
9022074000008001,9022074000008001,1,,393900000000001856,393900000000000914
9022074000008001,9022074000008001,1,,393900000000000239,393900000000000258
9022074000077001,9022074000077001,1,,393900000000000239,393900000000000351
9022074000008001,9022074000008001,1,,393900000000000844,393900000000000916
9022074000008001,9022074000008001,1,,393900000000001113,393900000000000916
9022074000008001,9022074000008001,1,,393900000000001816,393900000000000916
9022074000008001,9022074000008001,1,,393900000000001895,393900000000000916
9022074000008001,9022074000008001,1,,393900000000000848,393900000000000920
9022074000008001,9022074000008001,1,,393900000000001117,393900000000000920
9022074000008001,9022074000008001,1,,393900000000001872,393900000000000920
9022074000008001,9022074000008001,1,,393900000000001896,393900000000000920
9022074000001001,9022074000001001,1,,393900000000001205,393900000000001163
9022074000001001,9022074000001001,1,,393900000000000286,393900000000000035
9022074000001001,9022074000001001,1,,393900000000000293,393900000000000101
9022074000001001,9022074000001001,1,,393900000000001285,393900000000000913
9022074000001001,9022074000001001,1,,393900000000001551,393900000000000913
9022074000001001,9022074000001001,1,,393900000000000299,393900000000000251
