stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022074000099001,Västerås Centralstation,59.607703,16.551707,0,9021074000099000,*
9022074000100001,Limmared station,57.536120,13.352741,0,9021074000100000,*
9022074000105001,Ånge station,62.523268,15.658427,0,9021074000105000,*
9022074000110001,Varberg station,57.109375,12.248082,0,9021074000110000,*
9022074000111001,Avesta Krylbo station,60.129669,16.215929,0,9021074000111000,*
9022074000112001,Gnosjö station,57.358237,13.735508,0,9021074000112000,*
9022074000114001,Abisko Turiststation,68.358164,18.780110,0,9021074000114000,*
9022074000115001,Åre station,63.398791,13.075922,0,9021074000115000,*
9022074000119001,Uddevalla Centralstation,58.354200,11.922753,0,9021074000119000,*
9022074000120001,Lund Centralstation,55.708098,13.186900,0,9021074000120000,*
9022074000123001,Östersund Centralstation,63.170919,14.637752,0,9021074000123000,*
9022074000126001,Järpen station,63.342478,13.471780,0,9021074000126000,*
9022074000128001,Bollnäs station,61.349734,16.391612,0,9021074000128000,*
9022074000129001,Degerfors station,59.229130,14.439840,0,9021074000129000,*
9022074000130001,Sundsvall Centralstation,62.386874,17.315630,0,9021074000130000,*
9022074000133001,Örebro Centralstation,59.278941,15.211344,0,9021074000133000,*
9022074000140001,Nässjö Centralstation,57.652439,14.693982,0,9021074000140000,*
9022074000142001,Undersåker station,63.314804,13.237891,0,9021074000142000,*
9022074000144001,Luleå Centralstation,65.584090,22.164937,0,9021074000144000,*
9022074000146001,Järvsö station,61.715872,16.172238,0,9021074000146000,*
9022074000150001,Boden C/Resecentrum,65.828740,21.706991,0,9021074000150000,*
9022074000151001,Abisko Östra station,68.348467,18.829267,0,9021074000151000,*
9022074000154001,Söderhamn station,61.299600,17.035680,0,9021074000154000,*
9022074000155001,Åstorp station,56.133967,12.949186,0,9021074000155000,*
9022074000156001,Älvsbyn station,65.678201,20.994584,0,9021074000156000,*
9022074000158001,Rättvik station,60.885116,15.115628,0,9021074000158000,*
9022074000160001,Borlänge Centralstation,60.483535,15.425840,0,9021074000160000,*
9022074000162001,Grängesberg station,60.076395,15.005463,0,9021074000162000,*
9022074000166001,Katrineholm Centralstation,58.996592,16.208325,0,9021074000166000,*
9022074000167001,Köping station,59.506671,16.004217,0,9021074000167000,*
9022074000170001,Eskilstuna Centralstation,59.369486,16.505196,0,9021074000170000,*
9022074000172001,Motala station,58.537486,15.048309,0,9021074000172000,*
9022074000173001,Öxnered station,58.359219,12.273695,0,9021074000173000,*
9022074000180001,Mjölby station,58.322981,15.131987,0,9021074000180000,*
9022074000181001,Vännäs Resecentrum/Station,63.908689,19.749817,0,9021074000181000,*
9022074000183001,Töreboda station,58.706022,14.128391,0,9021074000183000,*
9022074000187001,Hudiksvall station,61.724494,17.109038,0,9021074000187000,*
9022074000189001,Nybro station,56.742359,15.909169,0,9021074000189000,*
9022074000190001,Umeå Centralstation,63.830061,20.266814,0,9021074000190000,*
9022074000191001,Trollhättan Centralstation,58.287579,12.299218,0,9021074000191000,*
9022074000192001,Kumla station,59.126374,15.140279,0,9021074000192000,*
9022074000194001,Laxå station,58.989392,14.616657,0,9021074000194000,*
9022074000198001,Ljusdal station,61.826855,16.097119,0,9021074000198000,*
9022074000202001,Insjön station,60.675342,15.094366,0,9021074000202000,*
9022074000206001,Kil station,59.505031,13.316341,0,9021074000206000,*
9022074000208001,Vassijaure station,68.428822,18.260403,0,9021074000208000,*
9022074000210001,Gävle Centralstation,60.676119,17.151220,0,9021074000210000,*
9022074000214001,Sala station,59.924961,16.605446,0,9021074000214000,*
9022074000217001,Grums station,59.352987,13.113765,0,9021074000217000,*
9022074000220001,Kramfors station,62.929115,17.778180,0,9021074000220000,*
9022074000221001,Arvika station,59.653591,12.591148,0,9021074000221000,*
9022074000222001,Kristinehamn station,59.316500,14.108292,0,9021074000222000,*
9022074000228001,Krokom station,63.325990,14.448414,0,9021074000228000,*
9022074000229001,Riksgränsen station,68.425723,18.127420,0,9021074000229000,*
9022074000230001,Karlskrona Centralstation,56.166671,15.585368,0,9021074000230000,*
9022074000235001,Lessebo station,56.749535,15.259040,0,9021074000235000,*
9022074000239001,Vindeln Resecentrum/Station,64.202882,19.712689,0,9021074000239000,*
9022074000242001,Timrå station,62.486396,17.330549,0,9021074000242000,*
9022074000244001,Storvik station,60.582156,16.534530,0,9021074000244000,*
9022074000250001,Växjö station,56.876778,14.806788,0,9021074000250000,*
9022074000253001,Härnösand station,62.635184,17.928637,0,9021074000253000,*
9022074000254001,Gällivare C/Resecentrum,67.133535,20.651306,0,9021074000254000,*
9022074000260001,Eslöv station,55.837715,13.305489,0,9021074000260000,*
9022074000262001,Arboga station,59.397107,15.841060,0,9021074000262000,*
9022074000263001,Mellansel station,63.428423,18.307723,0,9021074000263000,*
9022074000265001,Nattavaara station,66.753895,20.950841,0,9021074000265000,*
9022074000266001,Fagersta Centralstation,59.990463,15.815703,0,9021074000266000,*
9022074000268001,Murjek station,66.484136,20.880714,0,9021074000268000,*
9022074000277001,Ockelbo station,60.891310,16.721029,0,9021074000277000,*
9022074000282001,Jörn station,65.054424,20.030386,0,9021074000282000,*
9022074000283001,Ed station,58.913389,11.932940,0,9021074000283000,*
9022074000287001,Väse station,59.381610,13.853490,0,9021074000287000,*
9022074000291001,Ludvika station,60.149828,15.182648,0,9021074000291000,*
9022074000294001,Bastuträsk station,64.790005,20.041180,0,9021074000294000,*
9022074000300001,Borås Centralstation,57.720837,12.932003,0,9021074000300000,*
9022074000301001,Tierp station,60.345325,17.514373,0,9021074000301000,*
9022074000302001,Mora station,61.009054,14.560044,0,9021074000302000,*
9022074000303001,Djurås station,60.560177,15.138593,0,9021074000303000,*
9022074000308001,Duved station,63.389761,12.917674,0,9021074000308000,*
9022074000322001,Gagnef station,60.598796,15.081377,0,9021074000322000,*
9022074000345001,Kilafors station,61.230969,16.570443,0,9021074000345000,*
9022074000347001,Storfors station,59.533168,14.271408,0,9021074000347000,*
9022074000361001,Örebro Södra station,59.269985,15.202329,0,9021074000361000,*
9022074000385001,Tingsryd busstation,56.523997,14.975528,0,9021074000385000,*
9022074000419001,Hällefors station,59.782636,14.518613,0,9021074000419000,*
9022074000448001,Edsåsdalen,63.315642,13.105983,0,9021074000448000,*
9022074000455001,Vålådalen fjällstation,63.148743,12.965211,0,9021074000455000,*
9022074000480001,Uddevalla Kampenhof,58.349913,11.930438,0,9021074000480000,*
9022074000482001,Grythyttan station,59.704246,14.530401,0,9021074000482000,*
9022074000491001,Funäsdalen busstation,62.545106,12.545373,0,9021074000491000,*
9022074000506001,Ramundberget,62.700914,12.388691,0,9021074000506000,*
9022074000511001,Hovmantorp station,56.785841,15.140661,0,9021074000511000,*
9022074000556001,Arlanda Centralstation,59.649570,17.929186,0,9021074000556000,*
9022074000559001,Knivsta station,59.725703,17.786687,0,9021074000559000,*
9022074000569001,Vårgårda station,58.031202,12.810288,0,9021074000569000,*
9022074000602001,Gnarp station,62.055708,17.244239,0,9021074000602000,*
9022074000615001,Arbrå station,61.470321,16.380029,0,9021074000615000,*
9022074000620001,Huskvarna station,57.782493,14.265303,0,9021074000620000,*
9022074000622001,Stockholm Cityterminalen,59.330843,18.056374,0,9021074000622000,*
9022074000632001,Holmsveden station,61.118135,16.721789,0,9021074000632000,*
9022074000635001,Lingbo station,61.044847,16.672847,0,9021074000635000,*
9022074000638001,Ställdalen station,59.933651,14.943210,0,9021074000638000,*
9022074000660001,Bålsta station,59.568758,17.532813,0,9021074000660000,*
9022074000705001,Jakobsberg station,59.423414,17.832892,0,9021074000705000,*
9022074000709001,Järna station,59.093368,17.567246,0,9021074000709000,*
9022074000753001,Vallsta station,61.517530,16.367728,0,9021074000753000,*
9022074000765001,Stockholm södra station,59.314171,18.064493,0,9021074000765000,*
9022074000773001,Sundbyberg station,59.361034,17.970936,0,9021074000773000,*
9022074000816001,Nykroppa station,59.623839,14.307433,0,9021074000816000,*
9022074000924001,Stenstorp station,58.273669,13.714795,0,9021074000924000,*
9022074001126001,Göteborg stad,58.593500,13.345571,0,9021074001126000,*
9022074001317001,Stockholm länszon,59.331548,18.060269,0,9021074001317000,*
9022074001370001,Vemdalsskalet Hotell,62.482864,13.974011,0,9021074001370000,*
9022074001432001,Katterjåkk station,68.419390,18.163323,0,9021074001432000,*
9022074001433001,Låktatjåkka station,68.423462,18.326435,0,9021074001433000,*
9022074001529001,Malmö stad,55.606202,12.999987,0,9021074001529000,*
9022074001541001,Stockholm Citytermin Kungsbron,59.333166,18.054471,0,9021074001541000,*
9022074001559001,Ljusne station,61.212915,17.111869,0,9021074001559000,*
9022074001560001,Iggesund station,61.645630,17.081812,0,9021074001560000,*
9022074001570001,Örnsköldsvik Centralstation,63.289285,18.704305,0,9021074001570000,*
9022074001581001,Umeå Östra station,63.817659,20.293450,0,9021074001581000,*
9022074001583001,Nordmaling Resecentrum/Station,63.578306,19.486285,0,9021074001583000,*
9022074001601001,Surte station,57.825033,12.014508,0,9021074001601000,*
9022074001602001,Kiruna station,67.867378,20.200507,0,9021074001602000,*
9022074001617001,Stockholm City station,59.331141,18.059434,0,9021074001617000,*
9022074001622001,Njurundabommen station,62.268358,17.377253,0,9021074001622000,*
9022074004383001,Stockholm C Klarabergsviadukte,59.330732,18.057596,0,9021074004383000,*
9022074007178001,Uppsala Stationsgatan,59.859935,17.646681,0,9021074007178000,*
9022074007354001,Uppsala Stora Torget,59.858551,17.639019,0,9021074007354000,*
9022074007414001,Uppsala Vaksala torg,59.861953,17.646168,0,9021074007414000,*
9022074007415001,Uppsala Vaksalagatan,59.860176,17.641000,0,9021074007415000,*
9022074010040001,Arvika Busstationen,59.655473,12.586938,0,9021074010040000,*
9022074010113001,Djurås centrum,60.560241,15.131573,0,9021074010113000,*
9022074010441001,Gnarp Vallen,62.054665,17.240920,0,9021074010441000,*
9022074010444001,Enafors Jämtlandia,63.288901,12.338480,0,9021074010444000,*
9022074010464001,Grythyttan torget,59.706315,14.536416,0,9021074010464000,*
9022074010760001,Karlstad Busstationen,59.379200,13.493073,0,9021074010760000,*
9022074010955001,Linköping Fjärrbussterminal,58.419427,15.618583,0,9021074010955000,*
9022074011078001,Motala Stora Torget,58.536376,15.036761,0,9021074011078000,*
9022074011251001,Ronneby Torg,56.210280,15.276399,0,9021074011251000,*
9022074011490001,Stenstorp Ågatan,58.272329,13.716902,0,9021074011490000,*
9022074011754001,Arvika Arvikafestivalen,59.648581,12.621034,0,9021074011754000,*
9022074011860001,Västerås Vasagatan,59.609509,16.546610,0,9021074011860000,*
9022074012010001,Ed centrum,58.911850,11.934381,0,9021074012010000,*
9022074012144001,Stockholm Klara Mälarstrand,59.327829,18.058265,0,9021074012144000,*
9022074012655001,Enköping Gustav Adolfs plan,59.636785,17.075448,0,9021074012655000,*
9022074012938001,Säter torget,60.347072,15.752616,0,9021074012938000,*
9022074012993001,Borlänge centrum,60.485607,15.431581,0,9021074012993000,*
9022074013013001,Stora torget,60.607322,15.630686,0,9021074013013000,*
9022074013432001,Bruksvallarna Stig Myhrs,62.641367,12.417472,0,9021074013432000,*
9022074013462001,Östersund busstation,63.175779,14.639661,0,9021074013462000,*
9022074013726001,Jörn busstation,65.058437,20.040365,0,9021074013726000,*
9022074014839001,Gällivare Lapland Airport,67.133620,20.815299,0,9021074014839000,*
9022074014841001,Älvsbyn Kommunhuset,65.673683,21.005758,0,9021074014841000,*
9022074014856001,Luleå busstation,65.585629,22.160657,0,9021074014856000,*
9022074014912001,Boden gamla busstation,65.826708,21.678709,0,9021074014912000,*
9022074014990001,Kiruna gamla busstation,67.852869,20.233439,0,9021074014990000,*
9022074015017001,Sundsvall Tullgatan,62.388297,17.311835,0,9021074015017000,*
9022074015325001,Timrå torget,62.486597,17.325360,0,9021074015325000,*
9022074015508001,Örnsköldsvik flygplats,63.411602,18.991415,0,9021074015508000,*
9022074015574001,Malmö Anna Lindhs plats,55.608470,12.995460,0,9021074015574000,*
9022074015585001,Göteborg Nordstan,57.709244,11.970788,0,9021074015585000,*
9022074016547001,Lund Bantorget,55.704126,13.188566,0,9021074016547000,*
9022074016757001,Lund Bankgatan,55.700577,13.195725,0,9021074016757000,*
9022074017297001,Lund Rallaregatan,55.707092,13.182735,0,9021074017297000,*
9022074017298001,Lund Västerkyrkan,55.708930,13.181275,0,9021074017298000,*
9022074017678001,Järpen Biblioteket,63.344598,13.470789,0,9021074017678000,*
9022074017706001,Bräcke Folkets Hus (Bräcke kn),62.749597,15.421024,0,9021074017706000,*
9022074018094001,Timrå Skogsvägen,62.488954,17.324801,0,9021074018094000,*
9022074018253001,Leksand Villagatan,60.733640,14.997031,0,9021074018253000,*
9022074018254001,Leksand Fiskgatan,60.732516,14.993687,0,9021074018254000,*
9022074018261001,Sundsvall busstation Navet,62.392172,17.309516,0,9021074018261000,*
9022074018443001,Krokom centrum,63.326549,14.448688,0,9021074018443000,*
9022074018474001,Duved centrum,63.392476,12.918322,0,9021074018474000,*
9022074019659001,Gävle Hamntorget,60.675446,17.152985,0,9021074019659000,*
9022074020094001,Fagersta Norra station,60.002714,15.787765,0,9021074020094000,*
9022074020116001,Umeå Vasaplan,63.826135,20.267616,0,9021074020116000,*
9022074020131001,Arlanda terminal 5,59.651368,17.930169,0,9021074020131000,*
9022074020132001,Arlanda terminal 4,59.647668,17.928001,0,9021074020132000,*
9022074020133001,Arlanda terminal 2,59.644602,17.928251,0,9021074020133000,*
9022074020134001,Arlanda terminal 3,59.645459,17.925201,0,9021074020134000,*
9022074020163001,Storvik Centralvägen,60.583453,16.528648,0,9021074020163000,*
9022074020260001,Jönköping Juneporten,57.783514,14.161493,0,9021074020260000,*
9022074020297001,Eskilstuna Fristadstorget,59.369906,16.515547,0,9021074020297000,*
9022074020299001,Hedemora Centrumrondellen,60.279139,15.983725,0,9021074020299000,*
9022074020361001,Alvesta Riksdagsmannagården,56.899386,14.552162,0,9021074020361000,*
9022074020362001,Alvesta Folkets hus,56.900764,14.553462,0,9021074020362000,*
9022074020366001,Uddevalla C Skansplan,58.352946,11.922873,0,9021074020366000,*
9022074020461001,Umeå Busstation,63.829981,20.264746,0,9021074020461000,*
9022074020469001,Helsingborg Hamntorget,56.045650,12.690982,0,9021074020469000,*
9022074020483001,Göteborg Nils Ericsonterminal,57.710274,11.971855,0,9021074020483000,*
9022074020490001,Göteborg Åkareplatsen,57.708331,11.975939,0,9021074020490000,*
9022074020510001,Karlskrona Kungsplan,56.165013,15.587051,0,9021074020510000,*
9022074020698001,Karlshamn brygga,56.167351,14.862333,0,9021074020698000,*
9022074020699001,Karlskrona Handelshamnen,56.163278,15.596847,0,9021074020699000,*
9022074020700001,Karlskrona Fisktorget,56.162331,15.579309,0,9021074020700000,*
9022074020707001,Varberg färjeläge,57.108141,12.243543,0,9021074020707000,*
9022074020749001,T-Centralen T-bana,59.330946,18.059262,0,9021074020749000,*
9022074021035001,Grythyttan Måltidens Hus,59.705908,14.544408,0,9021074021035000,*
9022074021096001,Hallsberg station norra,59.068165,15.111090,0,9021074021096000,*
9022074021101001,Laxå E20,58.983194,14.629080,0,9021074021101000,*
9022074021190001,Örebro Slottet,59.274526,15.213684,0,9021074021190000,*
9022074021654001,Medborgarplatsen T-bana,59.314337,18.073551,0,9021074021654000,*
9022074021656001,Mariatorget T-bana,59.316957,18.063308,0,9021074021656000,*
9022074021672001,Sundbyberg centrum T-bana,59.360897,17.972211,0,9021074021672000,*
9022074021809001,Gävle Rådhuset,60.674996,17.144165,0,9021074021809000,*
9022074022959001,Örebro-Bofors flygplats,59.227770,15.047068,0,9021074022959000,*
9022074022983001,Sunderby sjukhus station,65.675129,21.931454,0,9021074022983000,*
9022074023138001,Uppsala Storgatan,59.861169,17.644464,0,9021074023138000,*
9022074023147001,Örebro Fredsgatan,59.277525,15.211860,0,9021074023147000,*
9022074023167001,Umeå Järnvägstorget,63.829683,20.266815,0,9021074023167000,*
9022074023209001,Lund Clemenstorget,55.707141,13.187967,0,9021074023209000,*
9022074023497001,Storulvån Fjällstation,63.169683,12.363442,0,9021074023497000,*
9022074023840001,Umeå Universitetssjukhuset,63.818902,20.298266,0,9021074023840000,*
9022074023844001,Stockholm Central Vasagatan,59.331139,18.058502,0,9021074023844000,*
9022074023989001,Storhogna hotell,62.503953,14.098501,0,9021074023989000,*
9022074023990001,Björnrike Centrat,62.423216,13.954275,0,9021074023990000,*
9022074024006001,Jönköping Rådhusparken,57.782283,14.167635,0,9021074024006000,*
9022074024254001,Linnéparken,56.877532,14.814510,0,9021074024254000,*
9022074024266001,Åre Björnen,63.386716,13.153518,0,9021074024266000,*
9022074024352001,Nässjö Stortorget,57.652753,14.696987,0,9021074024352000,*
9022074024382001,T-Centralen buss,59.332463,18.063440,0,9021074024382000,*
9022074024413001,Mora Siljan flygplats,60.958215,14.503866,0,9021074024413000,*
9022074024542001,Uppsala Fjalars gränd,59.855606,17.649976,0,9021074024542000,*
9022074024577001,Tierp Grevegatan 22,60.345879,17.515290,0,9021074024577000,*
9022074025002001,Välsviken station,59.391296,13.582952,0,9021074025002000,*
9022074025068001,Sundsvall Timrå Airport,62.523972,17.440033,0,9021074025068000,*
9022074025264001,Borlänge Vasaparken,60.484124,15.424596,0,9021074025264000,*
9022074025475001,Falun centrum Ö Hamngatan,60.603370,15.641879,0,9021074025475000,*
9022074025509001,Huskvarna Sandagymnasiet,57.786287,14.261946,0,9021074025509000,*
9022074025851001,Timrå E4,62.487780,17.323849,0,9021074025851000,*
9022074026026001,Höga Kusten Airport,63.049063,17.763961,0,9021074026026000,*
9022074026034001,Linköping flygplats,58.407547,15.657528,0,9021074026034000,*
9022074026036001,Karlstad flygplats,59.443246,13.347670,0,9021074026036000,*
9022074026042001,Trollhättan-Vänersborg flygpl.,58.316124,12.351254,0,9021074026042000,*
9022074027905001,Örebro Järnvägsgatan,59.277600,15.216524,0,9021074027905000,*
9022074029154001,Klövsjö skidområde väg 316,62.505791,14.198133,0,9021074029154000,*
9022074029938001,Trillevallen,63.259967,13.186264,0,9021074029938000,*
9022074030041001,Röjan station,62.479277,14.359345,0,9021074030041000,*
9022074030117001,Göteborg Centralst Drottningt,57.707896,11.973735,0,9021074030117000,*
9022074032125001,Karlskrona Aspöfärjan,56.163081,15.597009,0,9021074032125000,*
9022074032195001,Ronneby Gångbrogatan,56.208596,15.281692,0,9021074032195000,*
9022074033000001,Emmabodafestivalen,56.628278,15.555111,0,9021074033000000,*
9022074033206001,Arlanda terminal 4 buss,59.647810,17.928631,0,9021074033206000,*
9022074034378001,Växjö Stortorget,56.877450,14.809936,0,9021074034378000,*
9022074034903001,Oxtorget,56.878371,14.798167,0,9021074034903000,*
9022074035141001,Lasarettet Växjö,56.875587,14.806000,0,9021074035141000,*
9022074035997001,T-Centralen Spårv,59.332118,18.062134,0,9021074035997000,*
9022074036326001,Sunderby Sjukhus,65.670269,21.932310,0,9021074036326000,*
9022074040991001,Karlshamn centrum väst,56.169200,14.860952,0,9021074040991000,*
9022074043449001,Halmstad C Resecentrum,56.670274,12.865807,0,9021074043449000,*
9022074044669001,Knuten,58.323337,15.129710,0,9021074044669000,*
9022074045462001,Stockholm Södra stn Rosenlunds,59.312644,18.057770,0,9021074045462000,*
9022074045463001,Stockholm Södra stn Swedenborg,59.314138,18.064842,0,9021074045463000,*
9022074045549001,Flemingsberg stn viadukten,59.219519,17.949546,0,9021074045549000,*
9022074045571001,Sundbyberg torg,59.360980,17.969912,0,9021074045571000,*
9022074050778001,Hällefors Kyllervägen,59.776876,14.524461,0,9021074050778000,*
9022074056794001,Kalmar Tullhamnen,56.663154,16.369031,0,9021074056794000,*
9022074056927001,Norrköping RC tätortstrafik,58.595964,16.182479,0,9021074056927000,*
9022074057604001,Karlstad Stora Torget,59.380710,13.503302,0,9021074057604000,*
9022074059478001,Göteborg Polhemsplatsen,57.708319,11.977317,0,9021074059478000,*
9022074062751001,Klövsjö skidområde,62.502980,14.179321,0,9021074062751000,*
9022074064286001,Sundbyberg centrum Spårv,59.360916,17.970524,0,9021074064286000,*
9022074064292001,Skalspasset/Pass Express,62.491550,13.947400,0,9021074064292000,*
9022074069192001,Flemingsberg stn Huddingevägen,59.221042,17.948678,0,9021074069192000,*
9022074069350001,Vattugatan,59.329854,18.061123,0,9021074069350000,*
9022074071752001,Barkassbryggan Kalmar,56.661303,16.367422,0,9021074071752000,*
9022074071918001,Uppsala stadszon,59.858533,17.646086,0,9021074071918000,*
9022074071974001,Krokshallstorget,57.720817,12.935061,0,9021074071974000,*
9022074072050001,Malmö Norra Vallgatan,55.607920,13.000086,0,9021074072050000,*
9022074072220001,Falun Knutpunkten,60.604564,15.634954,0,9021074072220000,*
9022074072520001,Storhogna M,62.494388,14.114145,0,9021074072520000,*
9022074073664001,Lund Västra Stationstorget,55.705359,13.185715,0,9021074073664000,*
9022074073734001,Halmstad Bredgatan,56.669068,12.863470,0,9021074073734000,*
9022074073781001,Ronneby centrum,56.207371,15.280838,0,9021074073781000,*
9022074074133001,Krylbo västra,60.130724,16.214143,0,9021074074133000,*
9022074074413001,IKEA Hotell,56.552195,14.132739,0,9021074074413000,*
9022074074532001,Vemdalsskalet Skistar Gästserv,62.481452,13.975165,0,9021074074532000,*
9022074074615001,Halmstad C ReseC Laholmsvägen,56.670766,12.866879,0,9021074074615000,*
9022074074657001,Björnrike torg,62.413043,13.949891,0,9021074074657000,*
9022074075147001,Norrköping båtkajen,58.594769,16.192183,0,9021074075147000,*
9022074076077001,Enköping Station norra,59.645164,17.093569,0,9021074076077000,*
9022074076297001,Njurunda Resecentrum,62.268407,17.376870,0,9021074076297000,*
9022074076705001,Eskilstuna Kyrkogatan,59.368619,16.516083,0,9021074076705000,*
9022074079000001,Borlänge stadszon,60.482455,15.427726,0,9021074079000000,*
9022074079001001,Falun stadszon,60.603289,15.641624,0,9021074079001000,*
9022074079002001,Ludvika stadszon,60.149918,15.182610,0,9021074079002000,*
9022074079003001,Mora stadszon,61.003526,14.538909,0,9021074079003000,*
9022074079004001,Stockholm Zon ABC,59.331548,18.060269,0,9021074079004000,*
9022074079005001,Karlstad stadszon,59.378330,13.496705,0,9021074079005000,*
9022074079006001,Växjö stadszon,56.876843,14.803621,0,9021074079006000,*
9022074079007001,Jönköping stadszon,57.784705,14.163321,0,9021074079007000,*
9022074079008001,Västerås kommun,59.607703,16.551707,0,9021074079008000,*
9022074079011001,Gävle stadszon,60.676245,17.151188,0,9021074079011000,*
9022074079013001,Söderhamn stadszon,61.299600,17.035680,0,9021074079013000,*
9022074079014001,Hudiksvall stadszon,61.724494,17.109038,0,9021074079014000,*
9022074079015001,Bollnäs stadszon,61.349734,16.391612,0,9021074079015000,*
9022074079019001,Avesta stadszon,60.147081,16.166516,0,9021074079019000,*
9022074079020001,Örebro tätort,59.278941,15.211344,0,9021074079020000,*
9022076000100001,Oslo S,59.910989,10.753487,0,9021076000100000,*
9022076000318001,Kongsvinger,60.187716,12.003855,0,9021076000318000,*
9022076000508001,Ski,59.719248,10.834666,0,9021076000508000,*
9022076000516001,Moss,59.431915,10.657141,0,9021076000516000,*
9022076000518001,Rygge,59.378044,10.747571,0,9021076000518000,*
9022076000519001,Råde,59.347426,10.866098,0,9021076000519000,*
9022076000522001,Fredrikstad,59.208998,10.950773,0,9021076000522000,*
9022076000527001,Sarpsborg,59.286015,11.118245,0,9021076000527000,*
9022076000546001,Halden,59.120283,11.383950,0,9021076000546000,*
9022076002348001,Oslo havn,59.903263,10.743169,0,9021076002348000,*
9022076002402001,Narvik stn,68.441751,17.441344,0,9021076002402000,*
9022076002404001,Rombak,68.403771,17.791044,0,9021076002404000,*
9022076002405001,Katterat,68.397621,17.965881,0,9021076002405000,*
9022076002406001,Björnfjell,68.432093,18.071072,0,9021076002406000,*
9022076012405001,Søsterbekk,68.435230,18.003259,0,9021076012405000,*
9022076090001001,Oslo Bussterminal,59.911892,10.757074,0,9021076090001000,*
9022076099986001,Moss lufthavn Rygge,59.379536,10.797792,0,9021076099986000,*
9022080010100001,Berlin Hbf,52.525000,13.370007,0,9021080010100000,*
9022080010102001,Berlin Gesundbrunnen,52.549020,13.389851,0,9021080010102000,*
9022080020382001,Hamburg Bergedorf,0,0,0,9021080020382000,*
9022080020400001,Hamburg Hbf,53.553302,10.006403,0,9021080020400000,*
9022080020401001,Hamburg-Harburg,0,0,0,9021080020401000,*
9022080020403001,Hamburg-Altona,0,0,0,9021080020403000,*
9022080080600001,Muenchen Hbf,48.149412,11.788425,0,9021080080600000,*
9022080080603001,Muenchen Ost,0,0,0,9021080080603000,*
9022080090400001,Hamburg ZOB/Bus-Port,53.552150,10.010656,0,9021080090400000,*
9022081000308001,Bischofshofen,0,0,0,9021081000308000,*
9022081000310001,St Johann im Pongau,0,0,0,9021081000310000,*
9022081000320001,Zell am See,0,0,0,9021081000320000,*
9022081000328001,St Johann in Tirol,0,0,0,9021081000328000,*
9022081000329001,Kitzbuehel,0,0,0,9021081000329000,*
9022081000378001,St Anton am Arlberg,0,0,0,9021081000378000,*
9022081000462001,Salzburg Hbf,0,0,0,9021081000462000,*
9022081000482001,Bad Gastein,0,0,0,9021081000482000,*
9022081000503001,Wörgl Hbf,0,0,0,9021081000503000,*
9022081000509001,Jenbach,0,0,0,9021081000509000,*
9022081000522001,Innsbruck Hbf,0,0,0,9021081000522000,*
9022081000626001,Schladming,0,0,0,9021081000626000,*
9022081082201001,Jenbach Zillertalbahn,0,0,0,9021081082201000,*
9022081099988001,"Sölden, Freizeit Arena",0,0,0,9021081099988000,*
9022081099989001,"Ischgl, Florianplatz",0,0,0,9021081099989000,*
9022081099991001,"Saalbach, Schattberg X-press",0,0,0,9021081099991000,*
9022081099992001,"Wagrain, Parkplatz Grafenberg",0,0,0,9021081099992000,*
9022081099995001,"Obertauern, Hotel Marietta",0,0,0,9021081099995000,*
9022086000083001,Kolding,55.490493,9.481071,0,9021086000083000,*
9022086000100001,Padborg,54.823654,9.358686,0,9021086000100000,*
9022086000512001,Odense,55.401502,10.387004,0,9021086000512000,*
9022086000626001,Köbenhavn H,55.673057,12.564474,0,9021086000626000,*
9022086000798001,Höje Taastrup,55.652253,12.300031,0,9021086000798000,*
9022086000856001,Örestad,55.628409,12.578791,0,9021086000856000,*
9022086000858001,Copenhagen Airport,55.629571,12.648922,0,9021086000858000,*
9022086024917001,Köbenhavn Ingerslevsgade,55.669995,12.565602,0,9021086024917000,*
9022086099656001,Köbenhavns Lufthavn terminal 1,55.628934,12.631914,0,9021086099656000,*
9022086099658001,Köbenhavns Lufthavn terminal 2,55.629120,12.644670,0,9021086099658000,*
9022086099659001,Köbenhavns Lufthavn terminal 3,55.628602,12.648984,0,9021086099659000,*
