trip_id,organization_name,is_operator
393900000000000693,SJ AB,1
393900000000000694,SJ AB,1
393900000000000734,SJ AB,1
393900000000000735,SJ AB,1
393900000000000745,SJ AB,1
393900000000000746,SJ AB,1
393900000000000747,SJ AB,1
393900000000000748,SJ AB,1
393900000000000750,SJ AB,1
393900000000000751,SJ AB,1
393900000000000755,SJ AB,1
393900000000000756,SJ AB,1
393900000000000772,SJ AB,1
393900000000000773,SJ AB,1
393900000000001071,SJ AB,1
393900000000001073,SJ AB,1
393900000000001317,SJ AB,1
393900000000001318,SJ AB,1
393900000000001523,SJ AB,1
393900000000001524,SJ AB,1
393900000000000044,SJ AB,1
393900000000000045,SJ AB,1
393900000000000050,SJ AB,1
393900000000000046,SJ AB,1
393900000000000047,SJ AB,1
393900000000000048,SJ AB,1
393900000000000490,SJ AB,1
393900000000000049,SJ AB,1
393900000000000051,SJ AB,1
393900000000000580,SJ AB,1
393900000000000052,SJ AB,1
393900000000000053,SJ AB,1
393900000000000316,SJ AB,1
393900000000000054,SJ AB,1
393900000000000055,SJ AB,1
393900000000000056,SJ AB,1
393900000000000346,SJ AB,1
393900000000000057,SJ AB,1
393900000000000058,SJ AB,1
393900000000000059,SJ AB,1
393900000000000815,SJ AB,1
393900000000000060,SJ AB,1
393900000000000163,SJ AB,1
393900000000000867,SJ AB,1
393900000000001481,SJ AB,1
393900000000000061,SJ AB,1
393900000000001323,SJ AB,1
393900000000001491,SJ AB,1
393900000000000062,SJ AB,1
393900000000000167,SJ AB,1
393900000000000168,SJ AB,1
393900000000000412,SJ AB,1
393900000000001096,SJ AB,1
393900000000001326,SJ AB,1
393900000000001790,SJ AB,1
393900000000001885,SJ AB,1
393900000000000063,SJ AB,1
393900000000000437,SJ AB,1
393900000000001123,SJ AB,1
393900000000001345,SJ AB,1
393900000000000064,SJ AB,1
393900000000000160,SJ AB,1
393900000000001126,SJ AB,1
393900000000001346,SJ AB,1
393900000000000065,SJ AB,1
393900000000000245,SJ AB,1
393900000000000396,SJ AB,1
393900000000000413,SJ AB,1
393900000000000414,SJ AB,1
393900000000000860,SJ AB,1
393900000000001127,SJ AB,1
393900000000000066,SJ AB,1
393900000000000495,SJ AB,1
393900000000000861,SJ AB,1
393900000000001347,SJ AB,1
393900000000001498,SJ AB,1
393900000000000067,SJ AB,1
393900000000001132,SJ AB,1
393900000000000068,SJ AB,1
393900000000000864,SJ AB,1
393900000000000069,SJ AB,1
393900000000000869,SJ AB,1
393900000000001513,SJ AB,1
393900000000000070,SJ AB,1
393900000000000251,SJ AB,1
393900000000000871,SJ AB,1
393900000000001140,SJ AB,1
393900000000000071,SJ AB,1
393900000000000872,SJ AB,1
393900000000000072,SJ AB,1
393900000000001151,SJ AB,1
393900000000000073,SJ AB,1
393900000000001152,SJ AB,1
393900000000000074,SJ AB,1
393900000000000695,SJ AB,1
393900000000000723,SJ AB,1
393900000000000882,SJ AB,1
393900000000001826,SJ AB,1
393900000000000075,SJ AB,1
393900000000000706,SJ AB,1
393900000000000718,SJ AB,1
393900000000000883,SJ AB,1
393900000000001827,SJ AB,1
393900000000000076,SJ AB,1
393900000000000077,SJ AB,1
393900000000000697,SJ AB,1
393900000000001153,SJ AB,1
393900000000001351,SJ AB,1
393900000000001828,SJ AB,1
393900000000000078,SJ AB,1
393900000000000711,SJ AB,1
393900000000001154,SJ AB,1
393900000000001829,SJ AB,1
393900000000000079,SJ AB,1
393900000000000080,SJ AB,1
393900000000000699,SJ AB,1
393900000000000725,SJ AB,1
393900000000000884,SJ AB,1
393900000000001155,SJ AB,1
393900000000001830,SJ AB,1
393900000000001863,SJ AB,1
393900000000000081,SJ AB,1
393900000000000082,SJ AB,1
393900000000000712,SJ AB,1
393900000000000720,SJ AB,1
393900000000000885,SJ AB,1
393900000000001352,SJ AB,1
393900000000001831,SJ AB,1
393900000000001864,SJ AB,1
393900000000000083,SJ AB,1
393900000000000701,SJ AB,1
393900000000000727,SJ AB,1
393900000000000886,SJ AB,1
393900000000001832,SJ AB,1
393900000000000084,SJ AB,1
393900000000000713,SJ AB,1
393900000000000722,SJ AB,1
393900000000000887,SJ AB,1
393900000000001833,SJ AB,1
393900000000000085,SJ AB,1
393900000000000729,SJ AB,1
393900000000000888,SJ AB,1
393900000000001865,SJ AB,1
393900000000001878,SJ AB,1
393900000000000086,SJ AB,1
393900000000000087,SJ AB,1
393900000000000732,SJ AB,1
393900000000000889,SJ AB,1
393900000000001866,SJ AB,1
393900000000000088,SJ AB,1
393900000000000703,SJ AB,1
393900000000000890,SJ AB,1
393900000000001758,SJ AB,1
393900000000001834,SJ AB,1
393900000000001879,SJ AB,1
393900000000000089,SJ AB,1
393900000000000090,SJ AB,1
393900000000000091,SJ AB,1
393900000000000714,SJ AB,1
393900000000000733,SJ AB,1
393900000000000891,SJ AB,1
393900000000001353,SJ AB,1
393900000000001759,SJ AB,1
393900000000001835,SJ AB,1
393900000000001867,SJ AB,1
393900000000001880,SJ AB,1
393900000000000092,SJ AB,1
393900000000000897,SJ AB,1
393900000000001354,SJ AB,1
393900000000000093,SJ AB,1
393900000000000564,SJ AB,1
393900000000000651,SJ AB,1
393900000000000652,SJ AB,1
393900000000000811,SJ AB,1
393900000000000812,SJ AB,1
393900000000000900,SJ AB,1
393900000000001167,SJ AB,1
393900000000001388,SJ AB,1
393900000000001389,SJ AB,1
393900000000001483,SJ AB,1
393900000000001515,SJ AB,1
393900000000001839,SJ AB,1
393900000000000094,SJ AB,1
393900000000000901,SJ AB,1
393900000000000095,SJ AB,1
393900000000000902,SJ AB,1
393900000000000096,SJ AB,1
393900000000000905,SJ AB,1
393900000000000097,SJ AB,1
393900000000000906,SJ AB,1
393900000000000098,SJ AB,1
393900000000000909,SJ AB,1
393900000000000099,SJ AB,1
393900000000000910,SJ AB,1
393900000000000100,SJ AB,1
393900000000000554,SJ AB,1
393900000000000912,SJ AB,1
393900000000001357,SJ AB,1
393900000000000101,SJ AB,1
393900000000000102,SJ AB,1
393900000000000913,SJ AB,1
393900000000001358,SJ AB,1
393900000000000103,SJ AB,1
393900000000000915,SJ AB,1
393900000000001088,SJ AB,1
393900000000000104,SJ AB,1
393900000000000918,SJ AB,1
393900000000000105,SJ AB,1
393900000000000919,SJ AB,1
393900000000000106,SJ AB,1
393900000000001183,SJ AB,1
393900000000000107,SJ AB,1
393900000000000962,SJ AB,1
393900000000000108,SJ AB,1
393900000000001371,SJ AB,1
393900000000000109,SJ AB,1
393900000000001186,SJ AB,1
393900000000000110,SJ AB,1
393900000000000965,SJ AB,1
393900000000001487,SJ AB,1
393900000000001616,SJ AB,1
393900000000000111,SJ AB,1
393900000000000966,SJ AB,1
393900000000001187,SJ AB,1
393900000000000112,SJ AB,1
393900000000000113,SJ AB,1
393900000000000967,SJ AB,1
393900000000001188,SJ AB,1
393900000000001617,SJ AB,1
393900000000000114,SJ AB,1
393900000000000968,SJ AB,1
393900000000000115,SJ AB,1
393900000000000116,SJ AB,1
393900000000000971,SJ AB,1
393900000000000117,SJ AB,1
393900000000001190,SJ AB,1
393900000000000118,SJ AB,1
393900000000000979,SJ AB,1
393900000000000119,SJ AB,1
393900000000001374,SJ AB,1
393900000000000120,SJ AB,1
393900000000000121,SJ AB,1
393900000000000980,SJ AB,1
393900000000000122,SJ AB,1
393900000000000123,SJ AB,1
393900000000000124,SJ AB,1
393900000000000125,SJ AB,1
393900000000000126,SJ AB,1
393900000000000127,SJ AB,1
393900000000000128,SJ AB,1
393900000000000129,SJ AB,1
393900000000000130,SJ AB,1
393900000000000131,SJ AB,1
393900000000000132,SJ AB,1
393900000000000133,SJ AB,1
393900000000000134,SJ AB,1
393900000000000135,SJ AB,1
393900000000000136,SJ AB,1
393900000000000137,SJ AB,1
393900000000000138,SJ AB,1
393900000000000139,SJ AB,1
393900000000000140,SJ AB,1
393900000000000141,SJ AB,1
393900000000000142,SJ AB,1
393900000000000143,SJ AB,1
393900000000000144,SJ AB,1
393900000000000145,SJ AB,1
393900000000000146,SJ AB,1
393900000000000147,SJ AB,1
393900000000000148,SJ AB,1
393900000000000149,SJ AB,1
393900000000000150,SJ AB,1
393900000000000151,SJ AB,1
393900000000000152,SJ AB,1
393900000000000153,SJ AB,1
393900000000000462,SJ AB,1
393900000000000154,SJ AB,1
393900000000000349,SJ AB,1
393900000000000155,SJ AB,1
393900000000000156,SJ AB,1
393900000000000157,SJ AB,1
393900000000001028,SJ AB,1
393900000000000158,SJ AB,1
393900000000000159,SJ AB,1
393900000000000858,SJ AB,1
393900000000001124,SJ AB,1
393900000000001288,SJ AB,1
393900000000000161,SJ AB,1
393900000000000863,SJ AB,1
393900000000001499,SJ AB,1
393900000000000162,SJ AB,1
393900000000000866,SJ AB,1
393900000000001488,SJ AB,1
393900000000000164,SJ AB,1
393900000000000868,SJ AB,1
393900000000000165,SJ AB,1
393900000000001137,SJ AB,1
393900000000000166,SJ AB,1
393900000000000873,SJ AB,1
393900000000000169,SJ AB,1
393900000000001086,SJ AB,1
393900000000001504,SJ AB,1
393900000000001646,SJ AB,1
393900000000000170,SJ AB,1
393900000000000171,SJ AB,1
393900000000000206,SJ AB,1
393900000000000961,SJ AB,1
393900000000000172,SJ AB,1
393900000000000184,SJ AB,1
393900000000001048,SJ AB,1
393900000000001269,SJ AB,1
393900000000000173,SJ AB,1
393900000000001087,SJ AB,1
393900000000001505,SJ AB,1
393900000000001648,SJ AB,1
393900000000000174,SJ AB,1
393900000000001184,SJ AB,1
393900000000000175,SJ AB,1
393900000000001009,SJ AB,1
393900000000001235,SJ AB,1
393900000000000176,SJ AB,1
393900000000001012,SJ AB,1
393900000000001237,SJ AB,1
393900000000000177,SJ AB,1
393900000000000378,SJ AB,1
393900000000000509,SJ AB,1
393900000000001013,SJ AB,1
393900000000000178,SJ AB,1
393900000000000179,SJ AB,1
393900000000001015,SJ AB,1
393900000000001239,SJ AB,1
393900000000000180,SJ AB,1
393900000000001018,SJ AB,1
393900000000001241,SJ AB,1
393900000000000181,SJ AB,1
393900000000001024,SJ AB,1
393900000000001500,SJ AB,1
393900000000001822,SJ AB,1
393900000000000182,SJ AB,1
393900000000001040,SJ AB,1
393900000000001261,SJ AB,1
393900000000000183,SJ AB,1
393900000000001046,SJ AB,1
393900000000001267,SJ AB,1
393900000000000185,SJ AB,1
393900000000000963,SJ AB,1
393900000000000186,SJ AB,1
393900000000000976,SJ AB,1
393900000000001625,SJ AB,1
393900000000000187,SJ AB,1
393900000000000978,SJ AB,1
393900000000000188,SJ AB,1
393900000000000189,SJ AB,1
393900000000000190,SJ AB,1
393900000000000191,SJ AB,1
393900000000000546,SJ AB,1
393900000000000999,SJ AB,1
393900000000001382,SJ AB,1
393900000000001621,SJ AB,1
393900000000001684,SJ AB,1
393900000000001690,SJ AB,1
393900000000001757,SJ AB,1
393900000000000192,SJ AB,1
393900000000001566,SJ AB,1
393900000000000193,SJ AB,1
393900000000000194,SJ AB,1
393900000000000663,SJ AB,1
393900000000000837,SJ AB,1
393900000000001445,SJ AB,1
393900000000001522,SJ AB,1
393900000000001557,SJ AB,1
393900000000000195,SJ AB,1
393900000000000664,SJ AB,1
393900000000000855,SJ AB,1
393900000000001276,SJ AB,1
393900000000001558,SJ AB,1
393900000000000196,SJ AB,1
393900000000000857,SJ AB,1
393900000000001277,SJ AB,1
393900000000001519,SJ AB,1
393900000000000197,SJ AB,1
393900000000000246,SJ AB,1
393900000000000397,SJ AB,1
393900000000000398,SJ AB,1
393900000000000438,SJ AB,1
393900000000000862,SJ AB,1
393900000000001130,SJ AB,1
393900000000001348,SJ AB,1
393900000000000198,SJ AB,1
393900000000000250,SJ AB,1
393900000000000870,SJ AB,1
393900000000001139,SJ AB,1
393900000000001489,SJ AB,1
393900000000000199,SJ AB,1
393900000000000875,SJ AB,1
393900000000000200,SJ AB,1
393900000000000255,SJ AB,1
393900000000000653,SJ AB,1
393900000000000896,SJ AB,1
393900000000001081,SJ AB,1
393900000000001161,SJ AB,1
393900000000000201,SJ AB,1
393900000000000439,SJ AB,1
393900000000000914,SJ AB,1
393900000000001359,SJ AB,1
393900000000000202,SJ AB,1
393900000000000922,SJ AB,1
393900000000001446,SJ AB,1
393900000000000203,SJ AB,1
393900000000000927,SJ AB,1
393900000000000204,SJ AB,1
393900000000000639,SJ AB,1
393900000000000951,SJ AB,1
393900000000001084,SJ AB,1
393900000000001509,SJ AB,1
393900000000000205,SJ AB,1
393900000000000960,SJ AB,1
393900000000001486,SJ AB,1
393900000000000207,SJ AB,1
393900000000000969,SJ AB,1
393900000000000208,SJ AB,1
393900000000000970,SJ AB,1
393900000000001623,SJ AB,1
393900000000000209,SJ AB,1
393900000000000442,SJ AB,1
393900000000000972,SJ AB,1
393900000000001372,SJ AB,1
393900000000001618,SJ AB,1
393900000000000210,SJ AB,1
393900000000000973,SJ AB,1
393900000000001624,SJ AB,1
393900000000000211,SJ AB,1
393900000000000977,SJ AB,1
393900000000000212,SJ AB,1
393900000000000981,SJ AB,1
393900000000000213,SJ AB,1
393900000000000321,SJ AB,1
393900000000000214,SJ AB,1
393900000000000215,SJ AB,1
393900000000000216,SJ AB,1
393900000000000329,SJ AB,1
393900000000000217,SJ AB,1
393900000000000340,SJ AB,1
393900000000000461,SJ AB,1
393900000000000218,SJ AB,1
393900000000000654,SJ AB,1
393900000000000928,SJ AB,1
393900000000001082,SJ AB,1
393900000000000219,SJ AB,1
393900000000000220,SJ AB,1
393900000000001091,SJ AB,1
393900000000000221,SJ AB,1
393900000000000406,SJ AB,1
393900000000000407,SJ AB,1
393900000000001094,SJ AB,1
393900000000001735,SJ AB,1
393900000000001751,SJ AB,1
393900000000001883,SJ AB,1
393900000000000222,SJ AB,1
393900000000000408,SJ AB,1
393900000000000409,SJ AB,1
393900000000000410,SJ AB,1
393900000000001098,SJ AB,1
393900000000001327,SJ AB,1
393900000000001792,SJ AB,1
393900000000000224,SJ AB,1
393900000000000404,SJ AB,1
393900000000000405,SJ AB,1
393900000000000491,SJ AB,1
393900000000000820,SJ AB,1
393900000000001100,SJ AB,1
393900000000001330,SJ AB,1
393900000000001704,SJ AB,1
393900000000001795,SJ AB,1
393900000000001841,SJ AB,1
393900000000001886,SJ AB,1
393900000000000225,SJ AB,1
393900000000000429,SJ AB,1
393900000000000492,SJ AB,1
393900000000000822,SJ AB,1
393900000000001102,SJ AB,1
393900000000001331,SJ AB,1
393900000000001797,SJ AB,1
393900000000001888,SJ AB,1
393900000000000226,SJ AB,1
393900000000000430,SJ AB,1
393900000000000823,SJ AB,1
393900000000001798,SJ AB,1
393900000000001843,SJ AB,1
393900000000000227,SJ AB,1
393900000000000825,SJ AB,1
393900000000001104,SJ AB,1
393900000000001333,SJ AB,1
393900000000001800,SJ AB,1
393900000000001845,SJ AB,1
393900000000000228,SJ AB,1
393900000000000828,SJ AB,1
393900000000001802,SJ AB,1
393900000000001847,SJ AB,1
393900000000000229,SJ AB,1
393900000000000418,SJ AB,1
393900000000000431,SJ AB,1
393900000000000829,SJ AB,1
393900000000001106,SJ AB,1
393900000000001301,SJ AB,1
393900000000001803,SJ AB,1
393900000000001890,SJ AB,1
393900000000000230,SJ AB,1
393900000000000419,SJ AB,1
393900000000000831,SJ AB,1
393900000000001108,SJ AB,1
393900000000001805,SJ AB,1
393900000000001848,SJ AB,1
393900000000000231,SJ AB,1
393900000000000832,SJ AB,1
393900000000001302,SJ AB,1
393900000000001806,SJ AB,1
393900000000001849,SJ AB,1
393900000000000232,SJ AB,1
393900000000000432,SJ AB,1
393900000000000833,SJ AB,1
393900000000001284,SJ AB,1
393900000000001548,SJ AB,1
393900000000001807,SJ AB,1
393900000000000233,SJ AB,1
393900000000000420,SJ AB,1
393900000000000834,SJ AB,1
393900000000001109,SJ AB,1
393900000000001303,SJ AB,1
393900000000001335,SJ AB,1
393900000000001808,SJ AB,1
393900000000001850,SJ AB,1
393900000000001891,SJ AB,1
393900000000000234,SJ AB,1
393900000000000421,SJ AB,1
393900000000000433,SJ AB,1
393900000000000836,SJ AB,1
393900000000001304,SJ AB,1
393900000000001337,SJ AB,1
393900000000001810,SJ AB,1
393900000000001852,SJ AB,1
393900000000000235,SJ AB,1
393900000000000838,SJ AB,1
393900000000001111,SJ AB,1
393900000000001811,SJ AB,1
393900000000000236,SJ AB,1
393900000000000493,SJ AB,1
393900000000000548,SJ AB,1
393900000000000840,SJ AB,1
393900000000001112,SJ AB,1
393900000000001339,SJ AB,1
393900000000001813,SJ AB,1
393900000000001854,SJ AB,1
393900000000001893,SJ AB,1
393900000000000237,SJ AB,1
393900000000000415,SJ AB,1
393900000000000841,SJ AB,1
393900000000001283,SJ AB,1
393900000000001322,SJ AB,1
393900000000001340,SJ AB,1
393900000000001479,SJ AB,1
393900000000001559,SJ AB,1
393900000000001682,SJ AB,1
393900000000001814,SJ AB,1
393900000000001855,SJ AB,1
393900000000001894,SJ AB,1
393900000000000238,SJ AB,1
393900000000000434,SJ AB,1
393900000000000842,SJ AB,1
393900000000001341,SJ AB,1
393900000000001815,SJ AB,1
393900000000001856,SJ AB,1
393900000000000239,SJ AB,1
393900000000000844,SJ AB,1
393900000000001113,SJ AB,1
393900000000001816,SJ AB,1
393900000000001895,SJ AB,1
393900000000000240,SJ AB,1
393900000000000422,SJ AB,1
393900000000000494,SJ AB,1
393900000000000848,SJ AB,1
393900000000001117,SJ AB,1
393900000000001306,SJ AB,1
393900000000001343,SJ AB,1
393900000000001872,SJ AB,1
393900000000001896,SJ AB,1
393900000000001904,SJ AB,1
393900000000000241,SJ AB,1
393900000000000436,SJ AB,1
393900000000001122,SJ AB,1
393900000000001275,SJ AB,1
393900000000001492,SJ AB,1
393900000000000242,SJ AB,1
393900000000000423,SJ AB,1
393900000000000856,SJ AB,1
393900000000001281,SJ AB,1
393900000000001320,SJ AB,1
393900000000001518,SJ AB,1
393900000000001560,SJ AB,1
393900000000000243,SJ AB,1
393900000000001125,SJ AB,1
393900000000000244,SJ AB,1
393900000000000656,SJ AB,1
393900000000000859,SJ AB,1
393900000000001080,SJ AB,1
393900000000000247,SJ AB,1
393900000000000424,SJ AB,1
393900000000001282,SJ AB,1
393900000000001321,SJ AB,1
393900000000001644,SJ AB,1
393900000000001645,SJ AB,1
393900000000000248,SJ AB,1
393900000000000865,SJ AB,1
393900000000001135,SJ AB,1
393900000000000249,SJ AB,1
393900000000001138,SJ AB,1
393900000000000252,SJ AB,1
393900000000000874,SJ AB,1
393900000000001142,SJ AB,1
393900000000000253,SJ AB,1
393900000000001144,SJ AB,1
393900000000001753,SJ AB,1
393900000000001754,SJ AB,1
393900000000000254,SJ AB,1
393900000000000256,SJ AB,1
393900000000000496,SJ AB,1
393900000000000907,SJ AB,1
393900000000001484,SJ AB,1
393900000000000257,SJ AB,1
393900000000000908,SJ AB,1
393900000000001485,SJ AB,1
393900000000000258,SJ AB,1
393900000000000916,SJ AB,1
393900000000000259,SJ AB,1
393900000000000921,SJ AB,1
393900000000000260,SJ AB,1
393900000000000425,SJ AB,1
393900000000000923,SJ AB,1
393900000000000261,SJ AB,1
393900000000000440,SJ AB,1
393900000000001168,SJ AB,1
393900000000000262,SJ AB,1
393900000000000441,SJ AB,1
393900000000001172,SJ AB,1
393900000000001364,SJ AB,1
393900000000001511,SJ AB,1
393900000000001550,SJ AB,1
393900000000000263,SJ AB,1
393900000000000264,SJ AB,1
393900000000000265,SJ AB,1
393900000000000443,SJ AB,1
393900000000000266,SJ AB,1
393900000000000399,SJ AB,1
393900000000000444,SJ AB,1
393900000000000267,SJ AB,1
393900000000000400,SJ AB,1
393900000000000445,SJ AB,1
393900000000000497,SJ AB,1
393900000000000268,SJ AB,1
393900000000000446,SJ AB,1
393900000000000269,SJ AB,1
393900000000000401,SJ AB,1
393900000000000402,SJ AB,1
393900000000000447,SJ AB,1
393900000000000270,SJ AB,1
393900000000000498,SJ AB,1
393900000000000271,SJ AB,1
393900000000000448,SJ AB,1
393900000000000272,SJ AB,1
393900000000000573,SJ AB,1
393900000000000998,SJ AB,1
393900000000001311,SJ AB,1
393900000000001612,SJ AB,1
393900000000001620,SJ AB,1
393900000000001821,SJ AB,1
393900000000001862,SJ AB,1
393900000000001897,SJ AB,1
393900000000000273,SJ AB,1
393900000000000499,SJ AB,1
393900000000000274,SJ AB,1
393900000000000275,SJ AB,1
393900000000000449,SJ AB,1
393900000000000276,SJ AB,1
393900000000000277,SJ AB,1
393900000000000450,SJ AB,1
393900000000000500,SJ AB,1
393900000000000278,SJ AB,1
393900000000000426,SJ AB,1
393900000000000452,SJ AB,1
393900000000000501,SJ AB,1
393900000000000279,SJ AB,1
393900000000000502,SJ AB,1
393900000000000280,SJ AB,1
393900000000000453,SJ AB,1
393900000000000503,SJ AB,1
393900000000000281,SJ AB,1
393900000000000504,SJ AB,1
393900000000000282,SJ AB,1
393900000000001204,SJ AB,1
393900000000001898,SJ AB,1
393900000000000283,SJ AB,1
393900000000001205,SJ AB,1
393900000000000284,SJ AB,1
393900000000001206,SJ AB,1
393900000000001553,SJ AB,1
393900000000000285,SJ AB,1
393900000000001207,SJ AB,1
393900000000000286,SJ AB,1
393900000000001208,SJ AB,1
393900000000000287,SJ AB,1
393900000000000403,SJ AB,1
393900000000001209,SJ AB,1
393900000000001899,SJ AB,1
393900000000000288,SJ AB,1
393900000000001210,SJ AB,1
393900000000000289,SJ AB,1
393900000000001211,SJ AB,1
393900000000001900,SJ AB,1
393900000000000290,SJ AB,1
393900000000001212,SJ AB,1
393900000000001312,SJ AB,1
393900000000000291,SJ AB,1
393900000000001213,SJ AB,1
393900000000000292,SJ AB,1
393900000000001214,SJ AB,1
393900000000001901,SJ AB,1
393900000000000293,SJ AB,1
393900000000001285,SJ AB,1
393900000000001551,SJ AB,1
393900000000000294,SJ AB,1
393900000000001215,SJ AB,1
393900000000001902,SJ AB,1
393900000000000295,SJ AB,1
393900000000001216,SJ AB,1
393900000000001313,SJ AB,1
393900000000000296,SJ AB,1
393900000000001217,SJ AB,1
393900000000001314,SJ AB,1
393900000000000297,SJ AB,1
393900000000001218,SJ AB,1
393900000000000298,SJ AB,1
393900000000001219,SJ AB,1
393900000000000299,SJ AB,1
393900000000001220,SJ AB,1
393900000000001903,SJ AB,1
393900000000000300,SJ AB,1
393900000000000301,SJ AB,1
393900000000000302,SJ AB,1
393900000000000303,SJ AB,1
393900000000000304,SJ AB,1
393900000000000305,SJ AB,1
393900000000000306,SJ AB,1
393900000000000307,SJ AB,1
393900000000000308,SJ AB,1
393900000000000309,SJ AB,1
393900000000000310,SJ AB,1
393900000000000311,SJ AB,1
393900000000000312,SJ AB,1
393900000000000454,SJ AB,1
393900000000001001,SJ AB,1
393900000000001221,SJ AB,1
393900000000000313,SJ AB,1
393900000000000314,SJ AB,1
393900000000000315,SJ AB,1
393900000000000455,SJ AB,1
393900000000001002,SJ AB,1
393900000000001223,SJ AB,1
393900000000000317,SJ AB,1
393900000000000318,SJ AB,1
393900000000000319,SJ AB,1
393900000000000320,SJ AB,1
393900000000000456,SJ AB,1
393900000000001003,SJ AB,1
393900000000001226,SJ AB,1
393900000000000322,SJ AB,1
393900000000000323,SJ AB,1
393900000000000457,SJ AB,1
393900000000000324,SJ AB,1
393900000000000325,SJ AB,1
393900000000000326,SJ AB,1
393900000000000458,SJ AB,1
393900000000001004,SJ AB,1
393900000000000327,SJ AB,1
393900000000000328,SJ AB,1
393900000000000330,SJ AB,1
393900000000000331,SJ AB,1
393900000000000332,SJ AB,1
393900000000000333,SJ AB,1
393900000000000334,SJ AB,1
393900000000000335,SJ AB,1
393900000000000336,SJ AB,1
393900000000000337,SJ AB,1
393900000000000338,SJ AB,1
393900000000000459,SJ AB,1
393900000000000339,SJ AB,1
393900000000000460,SJ AB,1
393900000000000341,SJ AB,1
393900000000000463,SJ AB,1
393900000000001005,SJ AB,1
393900000000001229,SJ AB,1
393900000000000342,SJ AB,1
393900000000000506,SJ AB,1
393900000000000344,SJ AB,1
393900000000000465,SJ AB,1
393900000000000345,SJ AB,1
393900000000000347,SJ AB,1
393900000000000348,SJ AB,1
393900000000000466,SJ AB,1
393900000000000350,SJ AB,1
393900000000000468,SJ AB,1
393900000000001006,SJ AB,1
393900000000001501,SJ AB,1
393900000000001823,SJ AB,1
393900000000000351,SJ AB,1
393900000000000352,SJ AB,1
393900000000000353,SJ AB,1
393900000000000354,SJ AB,1
393900000000000355,SJ AB,1
393900000000000469,SJ AB,1
393900000000000356,SJ AB,1
393900000000000357,SJ AB,1
393900000000000358,SJ AB,1
393900000000000359,SJ AB,1
393900000000000360,SJ AB,1
393900000000000361,SJ AB,1
393900000000000362,SJ AB,1
393900000000000363,SJ AB,1
393900000000000364,SJ AB,1
393900000000000543,SJ AB,1
393900000000000365,SJ AB,1
393900000000000470,SJ AB,1
393900000000001007,SJ AB,1
393900000000001232,SJ AB,1
393900000000000366,SJ AB,1
393900000000000367,SJ AB,1
393900000000000368,SJ AB,1
393900000000000369,SJ AB,1
393900000000000471,SJ AB,1
393900000000001008,SJ AB,1
393900000000000370,SJ AB,1
393900000000000371,SJ AB,1
393900000000000372,SJ AB,1
393900000000000373,SJ AB,1
393900000000000374,SJ AB,1
393900000000000375,SJ AB,1
