shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4393900000000000967,57.926861,12.532493,2,
4393900000000000967,58.031202,12.810288,3,
4393900000000000967,58.079186,13.021274,4,
4393900000000000967,58.176100,13.553793,5,
4393900000000000967,58.390896,13.853193,6,
4393900000000000967,58.706022,14.128391,7,
4393900000000000967,58.989392,14.616657,8,
4393900000000000967,59.067102,15.110379,9,
4393900000000000967,59.330139,18.058155,10,
4393900000000001090,57.708894,11.973478,1,
4393900000000001090,57.926861,12.532493,2,
4393900000000001090,58.031202,12.810288,3,
4393900000000001090,58.079186,13.021274,4,
4393900000000001090,58.176100,13.553793,5,
4393900000000001090,58.390896,13.853193,6,
4393900000000001090,58.706022,14.128391,7,
4393900000000001090,58.989392,14.616657,8,
4393900000000001090,59.067102,15.110379,9,
4393900000000001090,59.369486,16.505196,10,
4393900000000001090,59.607703,16.551707,11,
4393900000000001090,59.644324,17.086745,12,
4393900000000001090,59.568758,17.532813,13,
4393900000000001090,59.361034,17.970936,14,
4393900000000001090,59.330139,18.058155,15,
4393900000000001245,57.708894,11.973478,1,
4393900000000001245,57.926861,12.532493,2,
4393900000000001245,58.031202,12.810288,3,
4393900000000001245,58.079186,13.021274,4,
4393900000000001245,58.176100,13.553793,5,
4393900000000001245,58.390896,13.853193,6,
4393900000000001245,58.706022,14.128391,7,
4393900000000001245,58.989392,14.616657,8,
4393900000000001245,59.067102,15.110379,9,
4393900000000001245,59.126374,15.140279,10,
4393900000000001245,59.269985,15.202329,11,
4393900000000001245,59.278941,15.211344,12,
4393900000000001245,59.397107,15.841060,13,
4393900000000001245,59.369486,16.505196,14,
4393900000000001245,59.330139,18.058155,15,
4393900000000001414,57.926861,12.532493,1,
4393900000000001414,58.031202,12.810288,2,
4393900000000001414,58.079186,13.021274,3,
4393900000000001414,58.176100,13.553793,4,
4393900000000001414,58.390896,13.853193,5,
4393900000000001414,58.706022,14.128391,6,
4393900000000001414,58.989392,14.616657,7,
4393900000000001414,59.067102,15.110379,8,
4393900000000001414,59.126374,15.140279,9,
4393900000000001414,59.269985,15.202329,10,
4393900000000001414,59.278941,15.211344,11,
4393900000000001414,59.397107,15.841060,12,
4393900000000001414,59.506671,16.004217,13,
4393900000000001414,59.607703,16.551707,14,
4393900000000001414,59.644324,17.086745,15,
4393900000000001414,59.568758,17.532813,16,
4393900000000001414,59.361034,17.970936,17,
4393900000000001414,59.330139,18.058155,18,
4393900000000001502,57.708894,11.973478,1,
4393900000000001502,57.926861,12.532493,2,
4393900000000001502,58.031202,12.810288,3,
4393900000000001502,58.079186,13.021274,4,
4393900000000001502,58.176100,13.553793,5,
4393900000000001502,58.390896,13.853193,6,
4393900000000001502,58.706022,14.128391,7,
4393900000000001502,58.989392,14.616657,8,
4393900000000001502,59.067102,15.110379,9,
4393900000000001502,59.126374,15.140279,10,
4393900000000001502,59.269985,15.202329,11,
4393900000000001502,59.278941,15.211344,12,
4393900000000001502,59.397107,15.841060,13,
4393900000000001502,59.506671,16.004217,14,
4393900000000001502,59.607703,16.551707,15,
4393900000000001502,59.644324,17.086745,16,
4393900000000001502,59.568758,17.532813,17,
4393900000000001502,59.423414,17.832892,18,
4393900000000000012,59.330139,18.058155,1,
4393900000000000012,59.361034,17.970936,2,
4393900000000000012,59.568758,17.532813,3,
4393900000000000012,59.644324,17.086745,4,
4393900000000000012,59.607703,16.551707,5,
4393900000000000012,59.506671,16.004217,6,
4393900000000000012,59.397107,15.841060,7,
4393900000000000012,59.278941,15.211344,8,
4393900000000000012,59.269985,15.202329,9,
4393900000000000012,59.126374,15.140279,10,
4393900000000000012,59.067102,15.110379,11,
4393900000000000012,58.989392,14.616657,12,
4393900000000000012,58.706022,14.128391,13,
4393900000000000012,58.390896,13.853193,14,
4393900000000000012,58.176100,13.553793,15,
4393900000000000012,58.139307,13.335301,16,
4393900000000000012,58.079186,13.021274,17,
4393900000000000012,58.031202,12.810288,18,
4393900000000000012,57.926861,12.532493,19,
4393900000000000012,57.708894,11.973478,20,
4393900000000000480,59.568758,17.532813,1,
4393900000000000480,59.644324,17.086745,2,
4393900000000000480,59.607703,16.551707,3,
4393900000000000480,59.506671,16.004217,4,
4393900000000000480,59.397107,15.841060,5,
4393900000000000480,59.278941,15.211344,6,
4393900000000000480,59.269985,15.202329,7,
4393900000000000480,59.126374,15.140279,8,
4393900000000000480,59.067102,15.110379,9,
4393900000000000480,58.989392,14.616657,10,
4393900000000000480,58.706022,14.128391,11,
4393900000000000480,58.390896,13.853193,12,
4393900000000000480,58.176100,13.553793,13,
4393900000000000480,58.139307,13.335301,14,
4393900000000000480,58.079186,13.021274,15,
4393900000000000480,58.031202,12.810288,16,
4393900000000000480,57.926861,12.532493,17,
4393900000000000480,57.708894,11.973478,18,
4393900000000000794,59.330139,18.058155,1,
4393900000000000794,59.369486,16.505196,2,
4393900000000000794,59.397107,15.841060,3,
4393900000000000794,59.278941,15.211344,4,
4393900000000000794,59.269985,15.202329,5,
4393900000000000794,59.126374,15.140279,6,
4393900000000000794,59.067102,15.110379,7,
4393900000000000794,58.989392,14.616657,8,
4393900000000000945,59.397107,15.841060,1,
4393900000000000945,59.278941,15.211344,2,
4393900000000000945,59.269985,15.202329,3,
4393900000000000945,59.126374,15.140279,4,
4393900000000000945,59.067102,15.110379,5,
4393900000000000945,58.989392,14.616657,6,
4393900000000000945,58.706022,14.128391,7,
4393900000000000945,58.390896,13.853193,8,
4393900000000000945,58.176100,13.553793,9,
4393900000000000945,58.139307,13.335301,10,
4393900000000000945,58.079186,13.021274,11,
4393900000000000945,58.031202,12.810288,12,
4393900000000000945,57.926861,12.532493,13,
4393900000000000945,57.708894,11.973478,14,
4393900000000000968,59.330139,18.058155,1,
4393900000000000968,59.067102,15.110379,2,
4393900000000000968,58.989392,14.616657,3,
4393900000000000968,58.706022,14.128391,4,
4393900000000000968,58.390896,13.853193,5,
4393900000000000968,58.176100,13.553793,6,
4393900000000000968,58.139307,13.335301,7,
4393900000000000968,58.079186,13.021274,8,
4393900000000000968,58.031202,12.810288,9,
4393900000000000968,57.926861,12.532493,10,
4393900000000000968,57.708894,11.973478,11,
4393900000000001070,59.330139,18.058155,1,
4393900000000001070,59.361034,17.970936,2,
4393900000000001070,59.568758,17.532813,3,
4393900000000001070,59.644324,17.086745,4,
4393900000000001070,59.607703,16.551707,5,
4393900000000001070,59.369486,16.505196,6,
4393900000000001070,59.067102,15.110379,7,
4393900000000001070,58.989392,14.616657,8,
4393900000000001070,58.706022,14.128391,9,
4393900000000001070,58.390896,13.853193,10,
4393900000000001070,58.176100,13.553793,11,
4393900000000001070,58.139307,13.335301,12,
4393900000000001070,58.079186,13.021274,13,
4393900000000001070,58.031202,12.810288,14,
4393900000000001070,57.926861,12.532493,15,
4393900000000001070,57.708894,11.973478,16,
4393900000000001230,59.330139,18.058155,1,
4393900000000001230,59.369486,16.505196,2,
4393900000000001230,59.397107,15.841060,3,
4393900000000001230,59.278941,15.211344,4,
4393900000000001230,59.269985,15.202329,5,
4393900000000001230,59.126374,15.140279,6,
4393900000000001230,59.067102,15.110379,7,
4393900000000001230,58.989392,14.616657,8,
4393900000000001230,58.706022,14.128391,9,
4393900000000001230,58.390896,13.853193,10,
4393900000000001230,58.176100,13.553793,11,
4393900000000001230,58.139307,13.335301,12,
4393900000000001230,58.079186,13.021274,13,
4393900000000001230,58.031202,12.810288,14,
4393900000000001230,57.926861,12.532493,15,
4393900000000001230,57.708894,11.973478,16,
4393900000000001404,59.330139,18.058155,1,
4393900000000001404,59.361034,17.970936,2,
4393900000000001404,59.568758,17.532813,3,
4393900000000001404,59.644324,17.086745,4,
4393900000000001404,59.607703,16.551707,5,
4393900000000001404,59.506671,16.004217,6,
4393900000000001404,59.397107,15.841060,7,
4393900000000001404,59.278941,15.211344,8,
4393900000000001404,59.269985,15.202329,9,
4393900000000001404,59.126374,15.140279,10,
4393900000000001404,59.067102,15.110379,11,
4393900000000001404,58.989392,14.616657,12,
4393900000000001404,58.706022,14.128391,13,
4393900000000001404,58.390896,13.853193,14,
4393900000000001404,58.176100,13.553793,15,
4393900000000001404,58.139307,13.335301,16,
4393900000000001404,58.079186,13.021274,17,
4393900000000001404,58.031202,12.810288,18,
4393900000000001404,57.926861,12.532493,19,
4393900000000001503,59.423414,17.832892,1,
4393900000000001503,59.568758,17.532813,2,
4393900000000001503,59.644324,17.086745,3,
4393900000000001503,59.607703,16.551707,4,
4393900000000001503,59.506671,16.004217,5,
4393900000000001503,59.397107,15.841060,6,
4393900000000001503,59.278941,15.211344,7,
4393900000000001503,59.269985,15.202329,8,
4393900000000001503,59.126374,15.140279,9,
4393900000000001503,59.067102,15.110379,10,
4393900000000001503,58.989392,14.616657,11,
4393900000000001503,58.706022,14.128391,12,
4393900000000001503,58.390896,13.853193,13,
4393900000000001503,58.176100,13.553793,14,
4393900000000001503,58.139307,13.335301,15,
4393900000000001503,58.079186,13.021274,16,
4393900000000001503,58.031202,12.810288,17,
4393900000000001503,57.926861,12.532493,18,
4393900000000001503,57.708894,11.973478,19,
4393900000000000013,60.603289,15.641624,1,
4393900000000000013,60.483535,15.425840,2,
4393900000000000013,60.346490,15.757054,3,
4393900000000000013,60.274000,15.980318,4,
4393900000000000013,60.129669,16.215929,5,
4393900000000000013,59.924961,16.605446,6,
4393900000000000013,59.858533,17.646086,7,
4393900000000000013,59.649570,17.929186,8,
4393900000000000013,59.330139,18.058155,9,
4393900000000000014,57.708894,11.973478,1,
4393900000000000014,57.926861,12.532493,2,
4393900000000000014,58.031202,12.810288,3,
4393900000000000014,58.079186,13.021274,4,
4393900000000000014,58.139307,13.335301,5,
4393900000000000014,58.176100,13.553793,6,
4393900000000000014,58.390896,13.853193,7,
4393900000000000014,58.706022,14.128391,8,
4393900000000000014,58.989392,14.616657,9,
4393900000000000014,59.067102,15.110379,10,
4393900000000000014,59.126374,15.140279,11,
4393900000000000014,59.269985,15.202329,12,
4393900000000000014,59.278941,15.211344,13,
4393900000000000014,59.397107,15.841060,14,
4393900000000000014,59.506671,16.004217,15,
4393900000000000014,59.607703,16.551707,16,
4393900000000000014,59.644324,17.086745,17,
4393900000000000014,59.568758,17.532813,18,
4393900000000000014,59.361034,17.970936,19,
4393900000000000014,59.330139,18.058155,20,
4393900000000000506,57.708894,11.973478,1,
4393900000000000506,57.926861,12.532493,2,
4393900000000000506,58.031202,12.810288,3,
4393900000000000506,58.079186,13.021274,4,
4393900000000000506,58.139307,13.335301,5,
4393900000000000506,58.176100,13.553793,6,
4393900000000000506,58.390896,13.853193,7,
4393900000000000506,58.706022,14.128391,8,
4393900000000000506,58.989392,14.616657,9,
4393900000000000506,59.067102,15.110379,10,
4393900000000000506,59.126374,15.140279,11,
4393900000000000506,59.269985,15.202329,12,
4393900000000000506,59.278941,15.211344,13,
4393900000000000506,59.397107,15.841060,14,
4393900000000000506,59.506671,16.004217,15,
4393900000000000506,59.607703,16.551707,16,
4393900000000000506,59.644324,17.086745,17,
4393900000000000506,59.568758,17.532813,18,
4393900000000000798,58.989392,14.616657,1,
4393900000000000798,59.067102,15.110379,2,
4393900000000000798,59.126374,15.140279,3,
4393900000000000798,59.269985,15.202329,4,
4393900000000000798,59.278941,15.211344,5,
4393900000000000798,59.397107,15.841060,6,
4393900000000000934,57.708894,11.973478,1,
4393900000000000934,57.926861,12.532493,2,
4393900000000000934,58.031202,12.810288,3,
4393900000000000934,58.079186,13.021274,4,
4393900000000000934,58.139307,13.335301,5,
4393900000000000934,58.176100,13.553793,6,
4393900000000000934,58.390896,13.853193,7,
4393900000000000934,58.706022,14.128391,8,
4393900000000000934,58.989392,14.616657,9,
4393900000000000934,59.067102,15.110379,10,
4393900000000000934,59.330139,18.058155,11,
4393900000000000969,57.708894,11.973478,1,
4393900000000000969,57.926861,12.532493,2,
4393900000000000969,58.031202,12.810288,3,
4393900000000000969,58.079186,13.021274,4,
4393900000000000969,58.139307,13.335301,5,
4393900000000000969,58.176100,13.553793,6,
4393900000000000969,58.390896,13.853193,7,
4393900000000000969,58.706022,14.128391,8,
4393900000000000969,58.989392,14.616657,9,
4393900000000000969,59.067102,15.110379,10,
4393900000000000969,59.126374,15.140279,11,
4393900000000000969,59.269985,15.202329,12,
4393900000000000969,59.278941,15.211344,13,
4393900000000000969,59.397107,15.841060,14,
4393900000000001071,57.708894,11.973478,1,
4393900000000001071,57.926861,12.532493,2,
4393900000000001071,58.031202,12.810288,3,
4393900000000001071,58.079186,13.021274,4,
4393900000000001071,58.139307,13.335301,5,
4393900000000001071,58.176100,13.553793,6,
4393900000000001071,58.390896,13.853193,7,
4393900000000001071,58.706022,14.128391,8,
4393900000000001071,58.989392,14.616657,9,
4393900000000001071,59.067102,15.110379,10,
4393900000000001071,59.369486,16.505196,11,
4393900000000001071,59.607703,16.551707,12,
4393900000000001071,59.644324,17.086745,13,
4393900000000001071,59.568758,17.532813,14,
4393900000000001071,59.361034,17.970936,15,
4393900000000001071,59.330139,18.058155,16,
4393900000000001108,57.708894,11.973478,1,
4393900000000001108,57.926861,12.532493,2,
4393900000000001108,58.031202,12.810288,3,
4393900000000001108,58.079186,13.021274,4,
4393900000000001108,58.139307,13.335301,5,
4393900000000001108,58.176100,13.553793,6,
4393900000000001108,58.390896,13.853193,7,
4393900000000001108,58.706022,14.128391,8,
4393900000000001108,58.989392,14.616657,9,
4393900000000001108,59.067102,15.110379,10,
4393900000000001108,59.607703,16.551707,11,
4393900000000001108,59.644324,17.086745,12,
4393900000000001108,59.568758,17.532813,13,
4393900000000001108,59.361034,17.970936,14,
4393900000000001108,59.330139,18.058155,15,
4393900000000001246,57.708894,11.973478,1,
4393900000000001246,57.926861,12.532493,2,
4393900000000001246,58.031202,12.810288,3,
4393900000000001246,58.079186,13.021274,4,
4393900000000001246,58.139307,13.335301,5,
4393900000000001246,58.176100,13.553793,6,
4393900000000001246,58.390896,13.853193,7,
4393900000000001246,58.706022,14.128391,8,
4393900000000001246,58.989392,14.616657,9,
4393900000000001246,59.067102,15.110379,10,
4393900000000001246,59.126374,15.140279,11,
4393900000000001246,59.269985,15.202329,12,
4393900000000001246,59.278941,15.211344,13,
4393900000000001246,59.397107,15.841060,14,
4393900000000001246,59.369486,16.505196,15,
4393900000000001246,59.330139,18.058155,16,
4393900000000001415,57.926861,12.532493,1,
4393900000000001415,58.031202,12.810288,2,
4393900000000001415,58.079186,13.021274,3,
4393900000000001415,58.139307,13.335301,4,
4393900000000001415,58.176100,13.553793,5,
4393900000000001415,58.390896,13.853193,6,
4393900000000001415,58.706022,14.128391,7,
4393900000000001415,58.989392,14.616657,8,
4393900000000001415,59.067102,15.110379,9,
4393900000000001415,59.126374,15.140279,10,
4393900000000001415,59.269985,15.202329,11,
4393900000000001415,59.278941,15.211344,12,
4393900000000001415,59.397107,15.841060,13,
4393900000000001415,59.506671,16.004217,14,
4393900000000001415,59.607703,16.551707,15,
4393900000000001415,59.644324,17.086745,16,
4393900000000001415,59.568758,17.532813,17,
4393900000000001415,59.361034,17.970936,18,
4393900000000001415,59.330139,18.058155,19,
4393900000000001504,57.708894,11.973478,1,
4393900000000001504,57.926861,12.532493,2,
4393900000000001504,58.031202,12.810288,3,
4393900000000001504,58.079186,13.021274,4,
4393900000000001504,58.139307,13.335301,5,
4393900000000001504,58.176100,13.553793,6,
4393900000000001504,58.390896,13.853193,7,
4393900000000001504,58.706022,14.128391,8,
4393900000000001504,58.989392,14.616657,9,
4393900000000001504,59.067102,15.110379,10,
4393900000000001504,59.126374,15.140279,11,
4393900000000001504,59.269985,15.202329,12,
4393900000000001504,59.278941,15.211344,13,
4393900000000001504,59.397107,15.841060,14,
4393900000000001504,59.506671,16.004217,15,
4393900000000001504,59.607703,16.551707,16,
4393900000000001504,59.644324,17.086745,17,
4393900000000001504,59.568758,17.532813,18,
4393900000000001504,59.423414,17.832892,19,
4393900000000000015,59.330139,18.058155,1,
4393900000000000015,59.361034,17.970936,2,
4393900000000000015,59.568758,17.532813,3,
4393900000000000015,59.644324,17.086745,4,
4393900000000000015,59.607703,16.551707,5,
4393900000000000015,59.506671,16.004217,6,
4393900000000000015,59.397107,15.841060,7,
4393900000000000015,59.278941,15.211344,8,
4393900000000000015,59.269985,15.202329,9,
4393900000000000015,59.126374,15.140279,10,
4393900000000000015,59.067102,15.110379,11,
4393900000000000015,58.989392,14.616657,12,
4393900000000000015,58.706022,14.128391,13,
4393900000000000015,58.390896,13.853193,14,
4393900000000000015,58.176100,13.553793,15,
4393900000000000015,58.079186,13.021274,16,
4393900000000000015,58.031202,12.810288,17,
4393900000000000015,57.926861,12.532493,18,
4393900000000000015,57.708894,11.973478,19,
4393900000000000481,59.568758,17.532813,1,
4393900000000000481,59.644324,17.086745,2,
4393900000000000481,59.607703,16.551707,3,
4393900000000000481,59.506671,16.004217,4,
4393900000000000481,59.397107,15.841060,5,
4393900000000000481,59.278941,15.211344,6,
4393900000000000481,59.269985,15.202329,7,
4393900000000000481,59.126374,15.140279,8,
4393900000000000481,59.067102,15.110379,9,
4393900000000000481,58.989392,14.616657,10,
4393900000000000481,58.706022,14.128391,11,
4393900000000000481,58.390896,13.853193,12,
4393900000000000481,58.176100,13.553793,13,
4393900000000000481,58.079186,13.021274,14,
4393900000000000481,58.031202,12.810288,15,
4393900000000000481,57.926861,12.532493,16,
4393900000000000481,57.708894,11.973478,17,
4393900000000000795,59.397107,15.841060,1,
4393900000000000795,59.278941,15.211344,2,
4393900000000000795,59.269985,15.202329,3,
4393900000000000795,59.126374,15.140279,4,
4393900000000000795,59.067102,15.110379,5,
4393900000000000795,58.989392,14.616657,6,
4393900000000000946,59.330139,18.058155,1,
4393900000000000946,59.067102,15.110379,2,
4393900000000000946,58.989392,14.616657,3,
4393900000000000946,58.706022,14.128391,4,
4393900000000000946,58.390896,13.853193,5,
4393900000000000946,58.176100,13.553793,6,
4393900000000000946,58.079186,13.021274,7,
4393900000000000946,58.031202,12.810288,8,
4393900000000000946,57.926861,12.532493,9,
4393900000000000946,57.708894,11.973478,10,
4393900000000000970,59.397107,15.841060,1,
4393900000000000970,59.278941,15.211344,2,
4393900000000000970,59.269985,15.202329,3,
4393900000000000970,59.126374,15.140279,4,
4393900000000000970,59.067102,15.110379,5,
4393900000000000970,58.989392,14.616657,6,
4393900000000000970,58.706022,14.128391,7,
4393900000000000970,58.390896,13.853193,8,
4393900000000000970,58.176100,13.553793,9,
4393900000000000970,58.079186,13.021274,10,
4393900000000000970,58.031202,12.810288,11,
4393900000000000970,57.926861,12.532493,12,
4393900000000000970,57.708894,11.973478,13,
4393900000000001072,59.330139,18.058155,1,
4393900000000001072,59.361034,17.970936,2,
4393900000000001072,59.568758,17.532813,3,
4393900000000001072,59.644324,17.086745,4,
4393900000000001072,59.607703,16.551707,5,
4393900000000001072,59.369486,16.505196,6,
4393900000000001072,59.067102,15.110379,7,
4393900000000001072,58.989392,14.616657,8,
4393900000000001072,58.706022,14.128391,9,
4393900000000001072,58.390896,13.853193,10,
4393900000000001072,58.176100,13.553793,11,
4393900000000001072,58.079186,13.021274,12,
4393900000000001072,58.031202,12.810288,13,
4393900000000001072,57.926861,12.532493,14,
4393900000000001072,57.708894,11.973478,15,
4393900000000001231,59.330139,18.058155,1,
4393900000000001231,59.369486,16.505196,2,
4393900000000001231,59.397107,15.841060,3,
4393900000000001231,59.278941,15.211344,4,
4393900000000001231,59.269985,15.202329,5,
4393900000000001231,59.126374,15.140279,6,
4393900000000001231,59.067102,15.110379,7,
4393900000000001231,58.989392,14.616657,8,
4393900000000001231,58.706022,14.128391,9,
4393900000000001231,58.390896,13.853193,10,
4393900000000001231,58.176100,13.553793,11,
4393900000000001231,58.079186,13.021274,12,
4393900000000001231,58.031202,12.810288,13,
4393900000000001231,57.926861,12.532493,14,
4393900000000001231,57.708894,11.973478,15,
4393900000000001405,59.330139,18.058155,1,
4393900000000001405,59.361034,17.970936,2,
4393900000000001405,59.568758,17.532813,3,
4393900000000001405,59.644324,17.086745,4,
4393900000000001405,59.607703,16.551707,5,
4393900000000001405,59.506671,16.004217,6,
4393900000000001405,59.397107,15.841060,7,
4393900000000001405,59.278941,15.211344,8,
4393900000000001405,59.269985,15.202329,9,
4393900000000001405,59.126374,15.140279,10,
4393900000000001405,59.067102,15.110379,11,
4393900000000001405,58.989392,14.616657,12,
4393900000000001405,58.706022,14.128391,13,
4393900000000001405,58.390896,13.853193,14,
4393900000000001405,58.176100,13.553793,15,
4393900000000001405,58.079186,13.021274,16,
4393900000000001405,58.031202,12.810288,17,
4393900000000001405,57.926861,12.532493,18,
4393900000000001505,59.423414,17.832892,1,
4393900000000001505,59.568758,17.532813,2,
4393900000000001505,59.644324,17.086745,3,
4393900000000001505,59.607703,16.551707,4,
4393900000000001505,59.506671,16.004217,5,
4393900000000001505,59.397107,15.841060,6,
4393900000000001505,59.278941,15.211344,7,
4393900000000001505,59.269985,15.202329,8,
4393900000000001505,59.126374,15.140279,9,
4393900000000001505,59.067102,15.110379,10,
4393900000000001505,58.989392,14.616657,11,
4393900000000001505,58.706022,14.128391,12,
4393900000000001505,58.390896,13.853193,13,
4393900000000001505,58.176100,13.553793,14,
4393900000000001505,58.079186,13.021274,15,
4393900000000001505,58.031202,12.810288,16,
4393900000000001505,57.926861,12.532493,17,
4393900000000001505,57.708894,11.973478,18,
4393900000000000016,57.708894,11.973478,1,
4393900000000000016,57.926861,12.532493,2,
4393900000000000016,58.031202,12.810288,3,
4393900000000000016,58.079186,13.021274,4,
4393900000000000016,58.176100,13.553793,5,
4393900000000000016,58.390896,13.853193,6,
4393900000000000016,58.706022,14.128391,7,
4393900000000000016,58.989392,14.616657,8,
4393900000000000016,59.067102,15.110379,9,
4393900000000000016,59.126374,15.140279,10,
4393900000000000016,59.269985,15.202329,11,
4393900000000000016,59.278941,15.211344,12,
4393900000000000016,59.397107,15.841060,13,
4393900000000000016,59.506671,16.004217,14,
4393900000000000016,59.607703,16.551707,15,
4393900000000000016,59.644324,17.086745,16,
4393900000000000016,59.568758,17.532813,17,
4393900000000000016,59.361034,17.970936,18,
4393900000000000016,59.330139,18.058155,19,
4393900000000000507,57.708894,11.973478,1,
4393900000000000507,57.926861,12.532493,2,
4393900000000000507,58.031202,12.810288,3,
4393900000000000507,58.079186,13.021274,4,
4393900000000000507,58.176100,13.553793,5,
4393900000000000507,58.390896,13.853193,6,
4393900000000000507,58.706022,14.128391,7,
4393900000000000507,58.989392,14.616657,8,
4393900000000000507,59.067102,15.110379,9,
4393900000000000507,59.126374,15.140279,10,
4393900000000000507,59.269985,15.202329,11,
4393900000000000507,59.278941,15.211344,12,
4393900000000000507,59.397107,15.841060,13,
4393900000000000507,59.506671,16.004217,14,
4393900000000000507,59.607703,16.551707,15,
4393900000000000507,59.644324,17.086745,16,
4393900000000000507,59.568758,17.532813,17,
4393900000000000799,58.989392,14.616657,1,
4393900000000000799,59.067102,15.110379,2,
4393900000000000799,59.126374,15.140279,3,
4393900000000000799,59.269985,15.202329,4,
4393900000000000799,59.278941,15.211344,5,
4393900000000000799,59.397107,15.841060,6,
4393900000000000935,57.708894,11.973478,1,
4393900000000000935,57.926861,12.532493,2,
4393900000000000935,58.031202,12.810288,3,
4393900000000000935,58.079186,13.021274,4,
4393900000000000935,58.176100,13.553793,5,
4393900000000000935,58.390896,13.853193,6,
4393900000000000935,58.706022,14.128391,7,
4393900000000000935,58.989392,14.616657,8,
4393900000000000935,59.067102,15.110379,9,
4393900000000000935,59.126374,15.140279,10,
4393900000000000935,59.269985,15.202329,11,
4393900000000000935,59.278941,15.211344,12,
4393900000000000935,59.397107,15.841060,13,
4393900000000001073,57.708894,11.973478,1,
4393900000000001073,57.926861,12.532493,2,
4393900000000001073,58.031202,12.810288,3,
4393900000000001073,58.079186,13.021274,4,
4393900000000001073,58.176100,13.553793,5,
4393900000000001073,58.390896,13.853193,6,
4393900000000001073,58.706022,14.128391,7,
4393900000000001073,58.989392,14.616657,8,
4393900000000001073,59.067102,15.110379,9,
4393900000000001073,59.369486,16.505196,10,
4393900000000001073,59.607703,16.551707,11,
4393900000000001073,59.644324,17.086745,12,
4393900000000001073,59.568758,17.532813,13,
4393900000000001073,59.361034,17.970936,14,
4393900000000001073,59.330139,18.058155,15,
4393900000000001247,57.708894,11.973478,1,
4393900000000001247,57.926861,12.532493,2,
4393900000000001247,58.031202,12.810288,3,
4393900000000001247,58.079186,13.021274,4,
4393900000000001247,58.176100,13.553793,5,
4393900000000001247,58.390896,13.853193,6,
4393900000000001247,58.706022,14.128391,7,
4393900000000001247,58.989392,14.616657,8,
4393900000000001247,59.067102,15.110379,9,
4393900000000001247,59.126374,15.140279,10,
4393900000000001247,59.269985,15.202329,11,
4393900000000001247,59.278941,15.211344,12,
4393900000000001247,59.397107,15.841060,13,
4393900000000001247,59.369486,16.505196,14,
4393900000000001247,59.330139,18.058155,15,
4393900000000001416,57.926861,12.532493,1,
4393900000000001416,58.031202,12.810288,2,
4393900000000001416,58.079186,13.021274,3,
4393900000000001416,58.176100,13.553793,4,
4393900000000001416,58.390896,13.853193,5,
4393900000000001416,58.706022,14.128391,6,
4393900000000001416,58.989392,14.616657,7,
4393900000000001416,59.067102,15.110379,8,
4393900000000001416,59.126374,15.140279,9,
4393900000000001416,59.269985,15.202329,10,
4393900000000001416,59.278941,15.211344,11,
4393900000000001416,59.397107,15.841060,12,
4393900000000001416,59.506671,16.004217,13,
4393900000000001416,59.607703,16.551707,14,
4393900000000001416,59.644324,17.086745,15,
4393900000000001416,59.568758,17.532813,16,
4393900000000001416,59.361034,17.970936,17,
4393900000000001416,59.330139,18.058155,18,
4393900000000001506,57.708894,11.973478,1,
4393900000000001506,57.926861,12.532493,2,
4393900000000001506,58.031202,12.810288,3,
4393900000000001506,58.079186,13.021274,4,
4393900000000001506,58.176100,13.553793,5,
4393900000000001506,58.390896,13.853193,6,
4393900000000001506,58.706022,14.128391,7,
4393900000000001506,58.989392,14.616657,8,
4393900000000001506,59.067102,15.110379,9,
4393900000000001506,59.126374,15.140279,10,
4393900000000001506,59.269985,15.202329,11,
4393900000000001506,59.278941,15.211344,12,
4393900000000001506,59.397107,15.841060,13,
4393900000000001506,59.506671,16.004217,14,
4393900000000001506,59.607703,16.551707,15,
4393900000000001506,59.644324,17.086745,16,
4393900000000001506,59.568758,17.532813,17,
4393900000000001506,59.423414,17.832892,18,
4393900000000000017,59.330139,18.058155,1,
4393900000000000017,59.361034,17.970936,2,
4393900000000000017,59.568758,17.532813,3,
4393900000000000017,59.644324,17.086745,4,
4393900000000000017,59.607703,16.551707,5,
4393900000000000017,59.506671,16.004217,6,
4393900000000000017,59.397107,15.841060,7,
4393900000000000017,59.278941,15.211344,8,
4393900000000000017,59.269985,15.202329,9,
4393900000000000017,59.126374,15.140279,10,
4393900000000000017,59.067102,15.110379,11,
4393900000000000017,58.989392,14.616657,12,
4393900000000000017,58.706022,14.128391,13,
4393900000000000017,58.390896,13.853193,14,
4393900000000000017,58.176100,13.553793,15,
4393900000000000017,58.139307,13.335301,16,
4393900000000000017,58.079186,13.021274,17,
4393900000000000017,58.031202,12.810288,18,
4393900000000000017,57.926861,12.532493,19,
4393900000000000017,57.708894,11.973478,20,
4393900000000000482,59.568758,17.532813,1,
4393900000000000482,59.644324,17.086745,2,
4393900000000000482,59.607703,16.551707,3,
4393900000000000482,59.506671,16.004217,4,
4393900000000000482,59.397107,15.841060,5,
4393900000000000482,59.278941,15.211344,6,
4393900000000000482,59.269985,15.202329,7,
4393900000000000482,59.126374,15.140279,8,
4393900000000000482,59.067102,15.110379,9,
4393900000000000482,58.989392,14.616657,10,
4393900000000000482,58.706022,14.128391,11,
4393900000000000482,58.390896,13.853193,12,
4393900000000000482,58.176100,13.553793,13,
